"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
51,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,65.54217,93.25301,0,4172.34710000001
52,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,81.3253,27.10843,0,3756.16329999996
53,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,84.57831,57.59036,0,5298.69339999988
54,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,68.55422,39.39759,0,3118.85840000014
55,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,98.79518,0,0,7687.15920000005
56,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,15.66265,29.15663,0,6542.18410000001
57,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,98.07229,35.06024,0,4893.54660000006
58,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,68.79518,50,0,2562.01199999993
59,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,53.85542,41.68675,0,2981.13449999969
60,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,89.27711,68.6747,1,6697.03680000006
61,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,90.36145,94.21687,0,3963.78990000003
62,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,5.78313,4.93976,0,8894.08260000003
63,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,62.89157,40.24096,1,4260.28059999895
64,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,0,0,1,9741.38569999986
65,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,44.57831,7.83133,0,7311.38469999993
66,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,73.49398,70,1,3349.23460000008
67,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,62.16867,64.33735,0,2288.53900000034
68,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,100,87.3494,0,3190.15449999995
69,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,0,0,0,4614.77369999979
70,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,100,94.81928,0,1621.51200000022
