"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
39,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,50,50,1,3291.96079999989
40,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,59.27711,36.26506,1,2624.89040000003
41,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,82.04819,22.28916,0,1591.68320000014
42,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,79.15663,23.25301,0,5928.56480000005
43,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,90.84337,21.3253,0,3690.09039999999
44,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,79.39759,50,0,2333.42480000015
45,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,76.14458,71.08434,0,2533.40800000017
46,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,50,31.92771,1,2966.11599999981
47,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,65.42169,50,0,1600.18480000005
48,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,82.40964,50,0,1975.01679999987
49,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,60.12048,0,0,658.676799999957
50,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,80.48193,37.83133,0,2691.63679999998
51,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,63.9759,35.90361,0,2199.75040000002
52,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,71.08434,20.72289,0,1858.60159999988
53,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,38.79518,17.10843,0,2492.00800000003
54,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,97.59036,14.93976,0,2758.47759999993
55,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,24.09639,31.44578,0,3307.53440000012
56,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,62.28916,4.57831,0,4616.80719999957
57,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,39.03614,23.85542,0,2090.74320000002
58,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,83.01205,50,0,2612.50079999992
59,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,31.08434,50,1,2666.7368000003
60,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,59.51807,20.84337,1,2802.05679999967
61,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,87.71084,39.39759,0,1175.09199999983
62,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,78.79518,22.77108,0,2333.48959999986
63,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,60.84337,41.56627,0,2423.20160000026
64,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,50,50,1,5384.02799999889
65,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,84.45783,25.54217,0,2941.84559999977
66,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,63.85542,43.61446,0,3558.27439999988
67,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,12.89157,37.95181,0,3007.18400000048
68,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,72.6506,57.95181,0,3900.87759999977
69,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50.24096,50,1,3258.10000000021
70,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,71.92771,27.10843,0,3609.18880000024
71,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,70.24096,24.93976,0,2791.49360000016
72,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,68.6747,50,0,5069.50159999949
73,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,63.25301,33.01205,0,866.874399999972
74,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,84.6988,50,0,3558.47279999952
75,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,38.6747,17.22892,0,3136.63279999967
76,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,43.85542,50,1,2646.29439999978
77,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,66.62651,50,0,4007.98400000006
78,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,75.18072,50,0,3466.65360000019
79,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,85.18072,26.74699,0,10458.670400001
80,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,84.45783,38.6747,0,2900.11120000005
81,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,76.14458,50,0,3974.86880000017
82,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,69.39759,19.87952,0,5284.54719999968
83,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,74.6988,50,0,3591.92479999922
84,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,95.90361,1.44578,0,3767.16959999967
85,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,76.26506,32.28916,0,3524.86880000005
86,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,82.6506,50,0,5349.71439999983
87,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,83.49398,39.15663,0,4558.34159999993
88,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,78.31325,30.24096,0,2466.70399999944
89,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,68.79518,50,0,2753.51359999995
90,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,81.44578,37.83133,0,5872.22640000016
91,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,33.9759,50,0,2341.83920000016
92,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,65.66265,14.33735,0,3983.73600000026
93,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,41.08434,50,1,1833.48800000024
94,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,22.6506,50,1,2491.2984000002
95,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,79.51807,21.20482,0,2675.00800000003
96,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,25.78313,50,0,3308.71680000028
97,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,83.61446,50,0,4652.04640000034
98,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,64.81928,20.24096,0,1333.46719999984
99,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,85.78313,50,0,3050.18559999962
100,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,32.16867,33.13253,0,1466.68720000004
