"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
27,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,68.31325,69.87952,0,11520.0391999998
28,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,95.3012,7.59036,0,5549.80130000011
29,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,73.49398,73.13253,0,4587.64270000014
30,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,65.66265,65.90361,0,6583.65599999996
31,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,90.60241,83.9759,0,3161.4455999998
32,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,79.03614,29.39759,0,16737.7032000005
33,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,80.96386,67.22892,0,13125.7304000003
34,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,94.45783,10.84337,0,4775.1435
35,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,79.39759,19.27711,0,3814.83250000013
36,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,27.22892,27.22892,0,7072.49390000012
37,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,73.25301,75.78313,0,7495.42080000014
38,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,50,50,1,21025.7469
39,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,11.20482,22.53012,0,11155.7541000001
40,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,3.9759,5.06024,0,9304.74000000017
41,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,95.42169,80.60241,0,13003.4834999994
42,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,76.50602,71.68675,0,3606.43070000014
43,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,87.46988,85.90361,0,7504.34450000013
44,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,16.38554,16.86747,0,12084.1954999998
45,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,21.20482,65.90361,0,10805.9472000011
46,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,50,50,0,10214.3808000004
47,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,46.0241,50,0,4730.68319999985
48,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,78.31325,25.3012,0,8657.64109999943
49,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,55.18072,54.21687,0,14149.6365000003
50,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,73.61446,20.48193,0,10585.2803000003
51,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,100,100,0,6858.68240000005
52,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,6.14458,42.16867,0,7228.11940000008
53,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,97.59036,80.36145,0,16389
54,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,27.3494,28.55422,1,9321.17120000045
55,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,50,50,0,8168.28450000007
56,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,12.04819,10.12048,1,7900.54669999995
57,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,79.51807,76.98795,0,16443.8735999994
58,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,25.42169,28.55422,0,11262.0181000002
59,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,72.6506,58.6747,0,5273.52640000032
60,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,50,50,0,4272.32319999987
61,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,93.85542,61.92771,0,13399.3636999987
62,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,29.15663,50,0,18861.3631999997
63,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,95.66265,83.9759,0,5451.25310000044
64,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,55.78313,54.6988,0,7568.80669999996
65,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,89.03614,60.48193,0,13455.4236999995
66,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,92.6506,32.28916,0,12279.2928000006
67,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,85.66265,10.24096,1,10572.8311999999
68,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,7.83133,14.21687,0,7894.85920000007
69,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,95.42169,24.81928,0,10388.1379000001
70,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,50,50,1,7466.68319999997
71,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,50,50,0,3952.42880000023
72,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,30,29.15663,0,4952.31170000019
73,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,26.62651,27.59036,0,6986.24190000037
74,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,94.57831,86.26506,0,6461.82880000014
75,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,50,50,0,10369.6127999997
76,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,0.72289,13.37349,1,7763.05199999968
77,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,23.9759,27.22892,0,7694.52000000025
78,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,50,50,0,8871.03600000019
79,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,100,24.6988,0,11396.9477000001
80,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,21.20482,38.79518,0,9758.50639999961
81,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,53.61446,53.9759,0,14352.1557000009
82,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,39.27711,40.36145,0,2854.37470000004
83,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,90,86.98795,0,6284.79729999974
84,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,74.09639,74.21687,0,10699.8770999995
85,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,82.77108,36.14458,0,7162.34370000009
86,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,63.37349,59.27711,0,10137.3933000015
87,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,88.31325,50,0,7387.16479999991
88,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,73.13253,74.57831,0,6605.81280000089
89,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,73.49398,74.09639,0,12319.9212999987
90,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,50,50,0,5957.00269999961
91,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,80,63.25301,0,7982.29309999943
92,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,71.20482,71.68675,0,8638.93490000093
93,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,50,50,0,5445.14529999905
94,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,87.22892,50,0,6432.02129999991
95,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,3.13253,20.96386,0,6912.19280000101
96,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,9.03614,26.0241,0,3164.49470000062
97,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,81.68675,70,0,2856.66399999987
98,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,100,85.66265,0,5527.41540000029
99,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,31.44578,17.22892,0,7320.13329999848
100,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,38.91566,50,1,9459.76079999749
