"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
61,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,58.79518,28.79518,1,12170.5603999998
62,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,0,0,0,11791.9407999995
63,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,80.72289,80.36145,0,6125.26000000001
64,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,50,40.12048,0,9796.11500000022
65,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,57.83133,57.10843,0,4429.58160000015
66,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,65.18072,33.61446,0,5275.0077999999
67,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,36.38554,34.33735,0,5077.10800000024
68,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,67.71084,65.18072,0,10080.8839999998
69,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,80.48193,33.73494,1,12219.6448000002
70,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,62.16867,20.36145,0,8156.29100000008
71,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,68.6747,30.96386,1,8793.36779999978
72,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,38.91566,50,0,6987.15279999969
73,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,50,50,0,5650.21759999975
74,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,100,0,1,4384.80080000032
75,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,50,50,0,7167.60539999988
76,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,61.44578,15.66265,0,8981.78019999957
77,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,41.56627,14.57831,1,10967.0847999997
78,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,77.71084,72.53012,0,10092.1311999992
79,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,58.07229,2.40964,0,9861.04300000041
80,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,100,100,1,4291.92719999968
81,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,90.84337,84.45783,1,6765.0024
82,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,28.55422,21.20482,1,10917.7336000007
83,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,55.78313,20.12048,0,9677.08560000069
84,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,69.15663,66.50602,0,5741.5605999995
85,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,41.08434,37.59036,0,6295.67900000047
86,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,63.37349,36.14458,0,6483.06160000001
87,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,27.22892,21.3253,0,5008.42399999989
88,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,0,0,0,6333.81979999982
89,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,100,100,0,4884.18640000024
90,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,74.45783,73.01205,0,9726.87179999915
91,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,78.31325,10.96386,0,9141.61519999965
92,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,35.78313,33.25301,0,6067.26479999977
93,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,50,5.18072,1,6658.33839999966
94,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,88.07229,89.15663,0,7725.85840000026
95,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,62.04819,0,0,4358.29959999968
96,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,58.19277,32.77108,0,5688.14320000028
97,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,50.36145,50,1,9424.39040000039
98,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,43.49398,32.89157,0,5591.79279999994
99,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,40,31.3253,0,11797.1246000003
100,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,36.86747,36.38554,1,6725.07680000016
