"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
37,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,95.66265,50,0,5775.31610000017
38,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,70.96386,50,0,16107.5742999994
39,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,70.12048,33.01205,1,12359.5303000006
40,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,34.21687,32.16867,0,17885.0224999997
41,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,0,0.96386,0,17015.0320999991
42,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,100,73.49398,1,13525.6480000002
43,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,38.31325,38.43373,1,46227.4430999997
44,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,98.55422,62.40964,0,9108.9992000002
45,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,50,33.01205,1,18719.1640000003
46,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,100,33.01205,0,6166.82169999985
47,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,50,27.22892,1,20781.9055000012
48,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,69.27711,81.3253,1,8208.47349999962
49,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,61.44578,55.78313,0,16235.4295000003
50,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,66.14458,50,0,6716.32070000027
51,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,70.48193,20.36145,0,24824.6999000013
52,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,65.18072,59.27711,0,12458.4120000005
53,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,12.89157,35.06024,1,13310.2415999989
54,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,56.50602,34.45783,1,18449.6721000003
55,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,25.54217,35.42169,0,18266.9080000012
56,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,35.06024,47.59036,0,9553.63279999956
57,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,82.53012,77.22892,0,7759.53590000072
58,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,40.96386,24.33735,1,21596.1936000008
59,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,22.28916,14.81928,0,28126.9649000012
60,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,6.50602,14.21687,1,6025.2397999994
61,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,87.71084,27.59036,1,23349.9802000013
62,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,4.33735,20.36145,1,3649.92399999942
63,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,53.61446,43.85542,1,15417.0566999991
64,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,55.3012,34.33735,0,18070.4262999992
65,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,45.54217,35.42169,1,18865.6486999996
66,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,100,85.42169,0,20426.7696000002
67,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,64.81928,32.40964,1,9374.16970000067
68,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,82.16867,12.6506,0,5833.16489999974
69,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,13.85542,11.08434,1,21468.9566999986
70,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,0,0,0,9949.47749999864
71,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,23.61446,29.39759,0,17993.1432000003
72,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,50,52.77108,1,14727.0263000005
73,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,66.26506,32.77108,0,6883.29600000009
74,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,55.3012,60.48193,1,33600.6793000007
75,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,73.9759,50.12048,0,26192.3846999994
76,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,60.72289,56.38554,1,29369.8798999994
77,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,26.38554,14.6988,1,14348.2672000006
78,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,99.63855,49.27711,0,5692.82230000012
79,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,0,30.36145,0,6011.24570000009
80,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,0,4.21687,0,4000.46240000008
81,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,98.43373,72.28916,0,13187.4335999987
82,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,0,16.62651,1,8713.27129999921
83,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,83.25301,61.92771,0,8467.07980000019
84,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,65.06024,27.83133,0,16854.9967999989
85,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,58.79518,21.92771,1,40686.0975000006
86,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,70.96386,38.19277,1,13333.0855999994
87,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,93.9759,76.86747,0,5300.56310000014
88,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,78.91566,71.56627,0,9939.96549999994
89,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,69.87952,40.60241,0,21682.8958999997
90,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,100,92.6506,0,9423.32980000111
91,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,38.43373,20.24096,0,16087.2520000001
92,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,76.50602,70.60241,0,5091.54779999959
93,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,67.71084,63.85542,0,12306.399200001
94,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,35.54217,5.54217,0,12806.2067000009
95,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,50,23.85542,1,33070.7015000016
96,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,66.14458,33.01205,0,8392.98079999793
97,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,30.48193,35.54217,0,18424.2505000001
98,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,67.22892,49.87952,0,12950.6207999995
99,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,33.37349,44.33735,0,9523.48950000084
100,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,45.18072,30.12048,1,15120.5816000016
