"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
58,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,59.15663,42.28916,0,8508.18169999996
59,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,54.81928,53.49398,0,12674.5415999998
60,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,82.16867,50,0,12484.4177000001
61,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,34.33735,37.95181,1,5608.59759999986
62,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,39.15663,50,0,5708.45929999987
63,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,84.45783,91.08434,0,12958.1265000002
64,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,71.44578,45.18072,0,9699.86730000062
65,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,77.10843,33.73494,0,6859.36720000068
66,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,11.92771,15.66265,1,9291.54799999948
67,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,77.22892,50,0,7416.56970000034
68,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,59.63855,50,0,17183.4536000005
69,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,26.0241,50,0,12158.9552
70,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,19.63855,36.50602,1,7008.37519999955
