Order,Index,Topic,Argument,Words,Agreement,Emotions,New
61,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,96.98795,0.0,0
62,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,86.62651,38.19277,1
63,181,Should nuclear energy replace fossil fuels?,Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency,17,62.40964,40.36145,1
64,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,78.6747,37.95181,0
65,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,94.33735,71.3253,0
66,288,Should we adapt to climate change rather than avert it?,Humanity has a long history of successfully adapting to climate change,11,38.91566,28.6747,0
67,229,Will man-made climate change cause human extinction?,The effects of global warming directly threaten the land and environment that humans need to live,16,92.89157,29.03614,0
68,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,94.09639,83.49398,0
69,190,Should religion be involved in politics?,"Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,59.03614,36.98795,0
70,149,Is modern technology a disadvantage to society?,Relying too heavily on technology makes a society vulnerable,9,98.43373,36.74699,1
71,56,Do electronic devices help or hurt children's development?,Electronic devices help differently abled children read and write like other kids,12,86.0241,66.26506,1
72,150,Is modern technology a disadvantage to society?,"Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,21.20482,50.0,0
73,247,Should all drugs be legalised?,Using drugs can be an important and positive experience for individuals and communities,13,62.77108,3.73494,1
74,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,77.3494,39.51807,0
75,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,93.9759,94.21687,0
76,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,66.50602,69.87952,0
77,290,Should we adapt to climate change rather than avert it?,"If we decide to adapt to climate change, then we will lose the ability to avert it",17,30.48193,22.28916,1
78,155,Is modern technology a disadvantage to society?,Technologically backwards countries have no power on the global stage,10,94.57831,21.3253,1
79,117,Is Science Akin To Religion?,Science and religion are similar in that both have been used to explain the origin of man,17,37.46988,31.44578,0
80,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,64.21687,21.08434,1
81,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,19.87952,6.50602,1
82,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,74.57831,47.10843,1
83,228,Should the use of plastic be avoided?,Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to,16,35.90361,50.0,0
84,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,50.0,50.48193,0
85,26,Are Humans fundamentally different from other animals?,"All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,64.6988,56.98795,1
86,175,Should abortion be considered murder?,"A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,88.43373,4.21687,0
87,130,Is social media helping or harming human relationships?,"Social media has made it easier to communicate, improving the quality of communication",13,87.59036,92.53012,0
88,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,26.86747,21.08434,0
89,54,Do electronic devices help or hurt children's development?,Devices can benefit parents by offering them greater control over their children's development,13,37.22892,29.87952,1
90,193,Should religion be involved in politics?,Involving religion in politics is antithetical to the principles of a secular democratic society,14,83.73494,63.85542,0
91,222,Should the use of plastic be avoided?,"Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,90.60241,50.0,1
92,29,Are Humans fundamentally different from other animals?,Genetics prove humans are fundamentally very similar to other species,10,84.33735,50.0,1
93,121,Is Science Akin To Religion?,Science and religion both need belief in something that you do not personally understand to function,16,60.36145,58.19277,1
94,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,98.79518,92.28916,1
95,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,6.14458,5.54217,0
96,50,Did a divine being create the universe?,Observations have dwindled for God's creative power as humanity has advanced,11,20.84337,28.79518,0
97,177,Should animal testing be banned?,There are preferable alternatives to animal testing that are more accurate and humane,13,94.6988,80.48193,0
98,188,Should religion be involved in politics?,The involvement of religion in politics is necessary to ensure laws and policies are ethical,15,43.13253,50.0,0
99,136,Should lottery be an integral component of democratic political systems?,Politics would be more representative under a lottery system,9,70.36145,58.55422,1
100,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,88.43373,60.48193,1
