Order,Index,Topic,Argument,Words,Agreement,Emotions,New
81,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,100.0,24.45783,1
82,37,Is Darwinian Evolution Philosophy or Science?,Darwin's theory has logical flaws and is therefore hardly in the realm of science,14,30.36145,27.59036,0
83,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,100.0,100.0,0
84,236,Will man-made climate change cause human extinction?,Climate Change is slow. We can adapt within that timeframe,10,100.0,30.84337,0
85,213,Is Eating Meat Wrong?,Vegetarian diets directly and indirectly contribute to better health outcomes for all humans,13,73.37349,54.33735,0
86,162,Should some people feel obliged to change their lifestyle to combat global warming?,People living in privileged positions have a moral responsibility to change their lifestyles,13,67.71084,72.16867,0
87,198,Should Sex Work Be Legal?,"The legalisation of sex work increases its prevalence, resulting in more harm",12,50.0,7.3494,0
88,158,Should some people feel obliged to change their lifestyle to combat global warming?,Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale,19,100.0,85.78313,0
89,217,Is Eating Meat Wrong?,Consuming meat is an important part of many cultures and religions,11,53.9759,27.95181,0
90,242,Will man-made climate change cause human extinction?,Man-made carbon emissions are likely to protect humans from another ice age,12,54.09639,24.57831,1
91,230,Will man-made climate change cause human extinction?,Animal species have already started to become extinct. Human extinction is likely to follow,14,17.71084,39.27711,0
92,212,Is Eating Meat Wrong?,"Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,69.87952,0.0,0
93,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,82.89157,59.15663,0
94,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,65.78313,41.08434,0
95,21,Are Humans fundamentally different from other animals?,Humans are intellectually superior to other beings on Earth,9,64.09639,23.73494,0
96,23,Are Humans fundamentally different from other animals?,Humans have a sense of self-awareness and individual identity,9,100.0,79.15663,0
97,272,Should there be no limit to freedom of speech?,Censorship leads to narrow mindedness by preventing sincere and open discussion,11,100.0,0.0,0
98,29,Are Humans fundamentally different from other animals?,Genetics prove humans are fundamentally very similar to other species,10,100.0,100.0,0
99,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,100.0,100.0,0
100,177,Should animal testing be banned?,There are preferable alternatives to animal testing that are more accurate and humane,13,100.0,100.0,0
