Order,Index,Topic,Argument,Words,Agreement,Emotions,New
50,60,Do electronic devices help or hurt children's development?,Devices can negatively affect children's social and psychological development,9,69.75904,41.20482,0
51,220,Should the use of plastic be avoided?,"The less plastic we use, the less plastic pollution there will be",12,64.21687,69.63855,0
52,23,Are Humans fundamentally different from other animals?,Humans have a sense of self-awareness and individual identity,9,62.89157,57.59036,0
53,124,Is Science Akin To Religion?,"Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,79.03614,58.31325,0
54,112,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation is absorbed more by children's brains than by adult's brains,13,50.0,39.75904,1
55,230,Will man-made climate change cause human extinction?,Animal species have already started to become extinct. Human extinction is likely to follow,14,100.0,24.09639,0
56,31,Is Darwinian Evolution Philosophy or Science?,No single example of evolution has ever been documented,9,0.0,0.0,1
57,47,Did a divine being create the universe?,Many complex phenomena and interactions in the universe indicate the work of a creator,14,49.39759,44.6988,1
58,217,Is Eating Meat Wrong?,Consuming meat is an important part of many cultures and religions,11,58.07229,32.6506,0
59,49,Did a divine being create the universe?,Science offers alternative explanations for the origin of the universe,10,60.72289,50.0,1
60,158,Should some people feel obliged to change their lifestyle to combat global warming?,Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale,19,79.75904,80.72289,0
61,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,100.0,33.9759,0
62,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,95.66265,58.79518,0
63,181,Should nuclear energy replace fossil fuels?,Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency,17,70.36145,63.13253,0
64,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,75.66265,35.42169,0
65,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,24.45783,17.22892,0
66,288,Should we adapt to climate change rather than avert it?,Humanity has a long history of successfully adapting to climate change,11,4.81928,46.38554,0
67,229,Will man-made climate change cause human extinction?,The effects of global warming directly threaten the land and environment that humans need to live,16,100.0,24.6988,0
68,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,59.27711,39.87952,0
69,190,Should religion be involved in politics?,"Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,27.71084,39.39759,0
70,149,Is modern technology a disadvantage to society?,Relying too heavily on technology makes a society vulnerable,9,24.45783,41.08434,0
71,56,Do electronic devices help or hurt children's development?,Electronic devices help differently abled children read and write like other kids,12,25.90361,30.84337,0
72,150,Is modern technology a disadvantage to society?,"Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,43.85542,50.0,1
73,247,Should all drugs be legalised?,Using drugs can be an important and positive experience for individuals and communities,13,91.68675,64.81928,0
74,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,6.74699,27.83133,0
75,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,89.63855,18.43373,0
76,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,56.62651,59.75904,0
77,290,Should we adapt to climate change rather than avert it?,"If we decide to adapt to climate change, then we will lose the ability to avert it",17,43.25301,45.06024,1
78,155,Is modern technology a disadvantage to society?,Technologically backwards countries have no power on the global stage,10,59.51807,4.6988,0
79,117,Is Science Akin To Religion?,Science and religion are similar in that both have been used to explain the origin of man,17,84.45783,50.0,0
80,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,90.60241,94.93976,0
81,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,58.31325,18.79518,0
82,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,27.3494,24.45783,1
83,228,Should the use of plastic be avoided?,Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to,16,20.24096,24.21687,1
84,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,69.63855,63.01205,0
85,26,Are Humans fundamentally different from other animals?,"All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,12.04819,37.83133,0
86,175,Should abortion be considered murder?,"A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,69.39759,22.6506,0
87,130,Is social media helping or harming human relationships?,"Social media has made it easier to communicate, improving the quality of communication",13,73.73494,63.85542,0
88,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,4.45783,12.89157,0
89,54,Do electronic devices help or hurt children's development?,Devices can benefit parents by offering them greater control over their children's development,13,56.74699,2.28916,1
90,193,Should religion be involved in politics?,Involving religion in politics is antithetical to the principles of a secular democratic society,14,43.73494,42.77108,1
91,222,Should the use of plastic be avoided?,"Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,81.44578,88.55422,0
92,29,Are Humans fundamentally different from other animals?,Genetics prove humans are fundamentally very similar to other species,10,100.0,86.86747,0
93,121,Is Science Akin To Religion?,Science and religion both need belief in something that you do not personally understand to function,16,9.15663,18.31325,1
94,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,71.3253,9.03614,1
95,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,30.96386,5.06024,0
96,50,Did a divine being create the universe?,Observations have dwindled for God's creative power as humanity has advanced,11,11.44578,50.0,1
97,177,Should animal testing be banned?,There are preferable alternatives to animal testing that are more accurate and humane,13,91.44578,23.37349,0
98,188,Should religion be involved in politics?,The involvement of religion in politics is necessary to ensure laws and policies are ethical,15,1.08434,77.10843,0
99,136,Should lottery be an integral component of democratic political systems?,Politics would be more representative under a lottery system,9,1.08434,0.12048,1
100,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,86.38554,87.83133,0
