Order,Index,Topic,Argument,Words,Agreement,Emotions,New
30,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,100.0,100.0,0
31,60,Do electronic devices help or hurt children's development?,Devices can negatively affect children's social and psychological development,9,59.51807,62.77108,0
32,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,13.73494,18.07229,0
33,56,Do electronic devices help or hurt children's development?,Electronic devices help differently abled children read and write like other kids,12,81.92771,83.49398,1
34,214,Is Eating Meat Wrong?,Ending the production of meat will be necessary in order to meet the growing food needs of the world's population,20,62.77108,63.37349,0
35,202,Should the sale of genetically modified food be banned?,Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies,12,75.06024,73.01205,0
36,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,78.91566,79.15663,0
37,150,Is modern technology a disadvantage to society?,"Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,50.0,50.0,0
38,220,Should the use of plastic be avoided?,"The less plastic we use, the less plastic pollution there will be",12,77.83133,69.75904,0
39,173,Should abortion be considered murder?,"Since death is the intention, such procedures should be considered murder",11,50.0,50.0,0
40,112,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation is absorbed more by children's brains than by adult's brains,13,50.0,50.0,1
41,219,Is Eating Meat Wrong?,"Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,50.0,50.0,0
42,37,Is Darwinian Evolution Philosophy or Science?,Darwin's theory has logical flaws and is therefore hardly in the realm of science,14,50.0,50.0,0
43,132,Is social media helping or harming human relationships?,Social media allows users to connect with more people,9,87.83133,87.3494,0
44,286,Should we adapt to climate change rather than avert it?,Adapting to climate change would be faster than averting it,10,35.78313,35.42169,1
45,130,Is social media helping or harming human relationships?,"Social media has made it easier to communicate, improving the quality of communication",13,100.0,100.0,0
46,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,6.38554,8.79518,0
47,200,Should the sale of genetically modified food be banned?,Genetically modified foods can be harmful to the environment and ecosystems,11,18.43373,18.43373,1
48,115,Is radiation from cell phones and Wi-Fi harmful?,The effects of cell phones and Wi-Fi are minimal at best,11,50.0,50.0,1
49,24,Are Humans fundamentally different from other animals?,Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness,16,17.95181,17.3494,1
50,50,Did a divine being create the universe?,Observations have dwindled for God's creative power as humanity has advanced,11,50.0,50.0,1
51,194,Should religion be involved in politics?,Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army,15,50.0,50.0,1
52,62,Do electronic devices help or hurt children's development?,Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative,17,16.62651,16.14458,0
53,21,Are Humans fundamentally different from other animals?,Humans are intellectually superior to other beings on Earth,9,0.0,0.0,0
54,162,Should some people feel obliged to change their lifestyle to combat global warming?,People living in privileged positions have a moral responsibility to change their lifestyles,13,84.33735,83.9759,0
55,289,Should we adapt to climate change rather than avert it?,"Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,73.01205,71.3253,1
56,26,Are Humans fundamentally different from other animals?,"All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,31.20482,33.9759,0
57,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,50.0,50.0,1
58,249,Should all drugs be legalised?,Drugs should remain banned because they are detrimental to the health of those who use them,16,100.0,100.0,0
59,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,50.0,50.0,0
60,288,Should we adapt to climate change rather than avert it?,Humanity has a long history of successfully adapting to climate change,11,80.0,79.51807,0
61,177,Should animal testing be banned?,There are preferable alternatives to animal testing that are more accurate and humane,13,50.0,50.0,1
62,119,Is Science Akin To Religion?,Science and religion both use personal experience as a means to understand existence,13,0.0,3.9759,1
63,272,Should there be no limit to freedom of speech?,Censorship leads to narrow mindedness by preventing sincere and open discussion,11,50.0,50.0,1
64,176,Should abortion be considered murder?,Equating abortion with murder would cause women to use unsafe methods and put their lives at risk,17,68.19277,67.83133,0
65,212,Is Eating Meat Wrong?,"Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,50.0,50.0,0
66,175,Should abortion be considered murder?,"A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,50.0,50.0,0
67,31,Is Darwinian Evolution Philosophy or Science?,No single example of evolution has ever been documented,9,27.59036,31.08434,1
68,236,Will man-made climate change cause human extinction?,Climate Change is slow. We can adapt within that timeframe,10,16.86747,15.06024,0
69,204,Should the sale of genetically modified food be banned?,"GMOs are more cost effective than unmodified foods, bringing many benefits",11,73.37349,73.49398,0
70,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,50.0,50.0,1
71,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,26.38554,26.74699,0
72,233,Will man-made climate change cause human extinction?,"Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,74.09639,73.13253,1
73,217,Is Eating Meat Wrong?,Consuming meat is an important part of many cultures and religions,11,30.0,30.72289,1
74,180,Should animal testing be banned?,Animal testing is an effective method of testing products,9,50.0,50.0,0
75,280,Should there be no limit to freedom of speech?,Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies,13,50.0,50.0,1
76,188,Should religion be involved in politics?,The involvement of religion in politics is necessary to ensure laws and policies are ethical,15,27.10843,30.48193,1
77,184,Should nuclear energy replace fossil fuels?,There is a concern in nuclear reactor safety and potential disaster to stakeholders,13,50.0,50.0,1
78,213,Is Eating Meat Wrong?,Vegetarian diets directly and indirectly contribute to better health outcomes for all humans,13,50.0,50.0,0
79,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,50.0,50.0,1
80,161,Should some people feel obliged to change their lifestyle to combat global warming?,People in today's society should change their lifestyles because the quality of life of future generations is equally important,19,86.62651,86.0241,0
81,242,Will man-made climate change cause human extinction?,Man-made carbon emissions are likely to protect humans from another ice age,12,50.0,50.0,1
82,116,Is radiation from cell phones and Wi-Fi harmful?,"Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,61.08434,60.84337,0
83,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,78.31325,80.48193,0
84,107,Is it ethically wrong to watch pornography?,"Watching pornography contributes to human rights abuses, including gender inequality",10,50.0,50.0,1
85,47,Did a divine being create the universe?,Many complex phenomena and interactions in the universe indicate the work of a creator,14,50.0,50.0,1
86,49,Did a divine being create the universe?,Science offers alternative explanations for the origin of the universe,10,72.40964,74.21687,0
87,229,Will man-made climate change cause human extinction?,The effects of global warming directly threaten the land and environment that humans need to live,16,100.0,100.0,0
88,140,Should lottery be an integral component of democratic political systems?,"There would be less corruption as every time the lottery happens, all the corruption would leave",16,41.20482,42.6506,1
89,23,Are Humans fundamentally different from other animals?,Humans have a sense of self-awareness and individual identity,9,50.0,50.0,0
90,158,Should some people feel obliged to change their lifestyle to combat global warming?,Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale,19,50.0,50.0,1
91,136,Should lottery be an integral component of democratic political systems?,Politics would be more representative under a lottery system,9,77.10843,76.86747,0
92,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,68.91566,67.95181,0
93,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,50.0,50.0,1
94,198,Should Sex Work Be Legal?,"The legalisation of sex work increases its prevalence, resulting in more harm",12,89.39759,89.15663,0
95,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,50.0,50.0,1
96,117,Is Science Akin To Religion?,Science and religion are similar in that both have been used to explain the origin of man,17,50.0,50.0,0
97,228,Should the use of plastic be avoided?,Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to,16,40.48193,43.25301,0
98,227,Should the use of plastic be avoided?,"As long as it is reusable, there is nothing wrong with plastic",12,16.62651,21.80723,0
99,290,Should we adapt to climate change rather than avert it?,"If we decide to adapt to climate change, then we will lose the ability to avert it",17,0.0,0.0,1
100,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,50.0,50.0,1
