Order,Index,Topic,Argument,Words,Agreement,Emotions,New
32,128,Is Science Akin To Religion?,"There exist many kinds of different religions, some are akin to science, and some are not",16,40.96386,46.62651,1
33,164,Pro-Life vs Pro-Choice: Should Abortion be Legal?,People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies,21,100.0,63.49398,0
34,150,Is modern technology a disadvantage to society?,"Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,46.14458,50.0,1
35,130,Is social media helping or harming human relationships?,"Social media has made it easier to communicate, improving the quality of communication",13,56.14458,51.92771,0
36,59,Do electronic devices help or hurt children's development?,Using devices in school can negatively affect children's grades,9,38.31325,50.0,1
37,175,Should abortion be considered murder?,"A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,100.0,63.25301,0
38,249,Should all drugs be legalised?,Drugs should remain banned because they are detrimental to the health of those who use them,16,63.73494,46.98795,0
39,286,Should we adapt to climate change rather than avert it?,Adapting to climate change would be faster than averting it,10,57.83133,45.90361,0
40,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,51.80723,47.95181,0
41,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,100.0,79.27711,0
42,180,Should animal testing be banned?,Animal testing is an effective method of testing products,9,0.0,2.53012,1
43,194,Should religion be involved in politics?,Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army,15,100.0,71.08434,0
44,159,Should some people feel obliged to change their lifestyle to combat global warming?,Changes to individual lifestyles do not make a difference,9,20.60241,39.51807,0
45,222,Should the use of plastic be avoided?,"Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,62.04819,50.0,1
46,107,Is it ethically wrong to watch pornography?,"Watching pornography contributes to human rights abuses, including gender inequality",10,41.08434,41.08434,0
47,229,Will man-made climate change cause human extinction?,The effects of global warming directly threaten the land and environment that humans need to live,16,61.20482,42.40964,0
48,204,Should the sale of genetically modified food be banned?,"GMOs are more cost effective than unmodified foods, bringing many benefits",11,45.54217,47.46988,0
49,230,Will man-made climate change cause human extinction?,Animal species have already started to become extinct. Human extinction is likely to follow,14,46.74699,47.71084,0
50,220,Should the use of plastic be avoided?,"The less plastic we use, the less plastic pollution there will be",12,100.0,63.73494,0
51,289,Should we adapt to climate change rather than avert it?,"Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,73.85542,60.36145,0
52,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,67.95181,44.57831,0
53,115,Is radiation from cell phones and Wi-Fi harmful?,The effects of cell phones and Wi-Fi are minimal at best,11,67.71084,49.51807,0
54,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,50.0,50.0,1
55,158,Should some people feel obliged to change their lifestyle to combat global warming?,Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale,19,83.9759,63.9759,0
56,24,Are Humans fundamentally different from other animals?,Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness,16,76.38554,55.78313,0
57,132,Is social media helping or harming human relationships?,Social media allows users to connect with more people,9,42.53012,50.0,0
58,190,Should religion be involved in politics?,"Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,0.0,5.3012,1
59,228,Should the use of plastic be avoided?,Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to,16,1.92771,17.22892,0
60,117,Is Science Akin To Religion?,Science and religion are similar in that both have been used to explain the origin of man,17,40.36145,43.25301,0
61,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,43.61446,44.57831,1
62,121,Is Science Akin To Religion?,Science and religion both need belief in something that you do not personally understand to function,16,0.0,14.57831,0
63,155,Is modern technology a disadvantage to society?,Technologically backwards countries have no power on the global stage,10,59.39759,41.08434,0
64,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,61.08434,76.26506,0
65,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,0.0,0.0,0
66,31,Is Darwinian Evolution Philosophy or Science?,No single example of evolution has ever been documented,9,50.0,50.0,1
67,188,Should religion be involved in politics?,The involvement of religion in politics is necessary to ensure laws and policies are ethical,15,18.6747,18.19277,1
68,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,42.16867,44.57831,1
69,47,Did a divine being create the universe?,Many complex phenomena and interactions in the universe indicate the work of a creator,14,29.39759,37.10843,0
70,272,Should there be no limit to freedom of speech?,Censorship leads to narrow mindedness by preventing sincere and open discussion,11,100.0,59.75904,0
71,290,Should we adapt to climate change rather than avert it?,"If we decide to adapt to climate change, then we will lose the ability to avert it",17,60.0,46.50602,1
72,198,Should Sex Work Be Legal?,"The legalisation of sex work increases its prevalence, resulting in more harm",12,81.68675,43.73494,1
73,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,47.3494,50.0,1
74,113,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation increases the permeability of the blood-brain barrier,10,0.0,37.3494,1
75,213,Is Eating Meat Wrong?,Vegetarian diets directly and indirectly contribute to better health outcomes for all humans,13,55.66265,50.0,0
76,288,Should we adapt to climate change rather than avert it?,Humanity has a long history of successfully adapting to climate change,11,67.10843,50.0,1
77,21,Are Humans fundamentally different from other animals?,Humans are intellectually superior to other beings on Earth,9,100.0,60.36145,0
78,112,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation is absorbed more by children's brains than by adult's brains,13,40.48193,50.0,1
79,56,Do electronic devices help or hurt children's development?,Electronic devices help differently abled children read and write like other kids,12,72.16867,60.24096,0
80,151,Is modern technology a disadvantage to society?,We are unable to enjoy the present moments in our life due to technology,14,86.14458,43.61446,0
81,184,Should nuclear energy replace fossil fuels?,There is a concern in nuclear reactor safety and potential disaster to stakeholders,13,84.33735,53.49398,0
82,156,Is modern technology a disadvantage to society?,Many societies would not be possible without modern technology - especially large urbanized societies,14,43.13253,50.0,1
83,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,46.26506,46.86747,0
84,23,Are Humans fundamentally different from other animals?,Humans have a sense of self-awareness and individual identity,9,99.63855,58.07229,0
85,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,100.0,82.6506,0
86,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,62.04819,54.09639,1
87,138,Should lottery be an integral component of democratic political systems?,Politicians elected via lottery would be better at their job,10,50.0,50.0,1
88,162,Should some people feel obliged to change their lifestyle to combat global warming?,People living in privileged positions have a moral responsibility to change their lifestyles,13,83.9759,63.01205,0
89,124,Is Science Akin To Religion?,"Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,100.0,68.55422,0
90,149,Is modern technology a disadvantage to society?,Relying too heavily on technology makes a society vulnerable,9,99.75904,45.78313,0
91,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,50.0,50.0,1
92,196,Should Sex Work Be Legal?,"It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,46.62651,46.26506,1
93,212,Is Eating Meat Wrong?,"Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,0.0,10.12048,0
94,29,Are Humans fundamentally different from other animals?,Genetics prove humans are fundamentally very similar to other species,10,57.71084,50.0,0
95,217,Is Eating Meat Wrong?,Consuming meat is an important part of many cultures and religions,11,72.04819,50.0,0
96,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,40.0,42.28916,1
97,49,Did a divine being create the universe?,Science offers alternative explanations for the origin of the universe,10,93.85542,59.87952,0
98,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,59.75904,50.0,0
99,119,Is Science Akin To Religion?,Science and religion both use personal experience as a means to understand existence,13,0.0,1.56627,0
100,245,Should all drugs be legalised?,The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped,17,56.0241,43.85542,0
