Order,Index,Topic,Argument,Words,Agreement,Emotions,New
29,280,Should there be no limit to freedom of speech?,Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies,13,69.87952,37.22892,0
30,247,Should all drugs be legalised?,Using drugs can be an important and positive experience for individuals and communities,13,6.62651,4.21687,0
31,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,66.0241,46.0241,0
32,286,Should we adapt to climate change rather than avert it?,Adapting to climate change would be faster than averting it,10,19.51807,22.04819,0
33,136,Should lottery be an integral component of democratic political systems?,Politics would be more representative under a lottery system,9,25.54217,7.59036,1
34,188,Should religion be involved in politics?,The involvement of religion in politics is necessary to ensure laws and policies are ethical,15,0.72289,2.16867,0
35,101,Is it ethically wrong to watch pornography?,"Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,59.51807,50.0,0
36,220,Should the use of plastic be avoided?,"The less plastic we use, the less plastic pollution there will be",12,70.48193,78.31325,0
37,212,Is Eating Meat Wrong?,"Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,0.0,0.0,0
38,21,Are Humans fundamentally different from other animals?,Humans are intellectually superior to other beings on Earth,9,22.53012,72.53012,0
39,119,Is Science Akin To Religion?,Science and religion both use personal experience as a means to understand existence,13,99.15663,90.0,0
40,155,Is modern technology a disadvantage to society?,Technologically backwards countries have no power on the global stage,10,63.37349,21.92771,1
41,149,Is modern technology a disadvantage to society?,Relying too heavily on technology makes a society vulnerable,9,89.51807,13.85542,0
42,138,Should lottery be an integral component of democratic political systems?,Politicians elected via lottery would be better at their job,10,0.0,0.0,1
43,190,Should religion be involved in politics?,"Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,0.0,0.0,0
44,272,Should there be no limit to freedom of speech?,Censorship leads to narrow mindedness by preventing sincere and open discussion,11,72.53012,43.73494,0
45,24,Are Humans fundamentally different from other animals?,Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness,16,32.6506,67.10843,0
46,162,Should some people feel obliged to change their lifestyle to combat global warming?,People living in privileged positions have a moral responsibility to change their lifestyles,13,100.0,97.10843,0
47,175,Should abortion be considered murder?,"A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,100.0,100.0,0
48,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,79.03614,37.46988,1
49,26,Are Humans fundamentally different from other animals?,"All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,79.51807,66.62651,0
50,196,Should Sex Work Be Legal?,"It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,98.19277,79.03614,0
51,31,Is Darwinian Evolution Philosophy or Science?,No single example of evolution has ever been documented,9,49.27711,50.0,1
52,214,Is Eating Meat Wrong?,Ending the production of meat will be necessary in order to meet the growing food needs of the world's population,20,0.0,0.0,0
53,233,Will man-made climate change cause human extinction?,"Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,32.77108,33.49398,1
54,228,Should the use of plastic be avoided?,Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to,16,65.78313,37.59036,0
55,54,Do electronic devices help or hurt children's development?,Devices can benefit parents by offering them greater control over their children's development,13,0.0,0.0,0
56,60,Do electronic devices help or hurt children's development?,Devices can negatively affect children's social and psychological development,9,100.0,9.87952,0
57,200,Should the sale of genetically modified food be banned?,Genetically modified foods can be harmful to the environment and ecosystems,11,90.60241,25.78313,0
58,117,Is Science Akin To Religion?,Science and religion are similar in that both have been used to explain the origin of man,17,97.46988,96.50602,0
59,49,Did a divine being create the universe?,Science offers alternative explanations for the origin of the universe,10,84.57831,77.83133,0
60,193,Should religion be involved in politics?,Involving religion in politics is antithetical to the principles of a secular democratic society,14,81.3253,62.28916,0
61,289,Should we adapt to climate change rather than avert it?,"Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,65.3012,57.22892,1
62,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,87.22892,69.63855,0
63,198,Should Sex Work Be Legal?,"The legalisation of sex work increases its prevalence, resulting in more harm",12,17.22892,50.12048,0
64,113,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation increases the permeability of the blood-brain barrier,10,50.0,50.0,1
65,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,18.19277,29.27711,0
66,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,37.71084,43.61446,0
67,180,Should animal testing be banned?,Animal testing is an effective method of testing products,9,53.85542,46.74699,0
68,116,Is radiation from cell phones and Wi-Fi harmful?,"Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,54.57831,50.0,1
69,59,Do electronic devices help or hurt children's development?,Using devices in school can negatively affect children's grades,9,31.3253,63.13253,0
70,150,Is modern technology a disadvantage to society?,"Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,87.83133,5.42169,1
71,123,Is Science Akin To Religion?,Science is highly dynamic and constantly evolving; religions are usually static and conservatory,13,39.27711,45.54217,0
72,47,Did a divine being create the universe?,Many complex phenomena and interactions in the universe indicate the work of a creator,14,32.04819,58.07229,0
73,184,Should nuclear energy replace fossil fuels?,There is a concern in nuclear reactor safety and potential disaster to stakeholders,13,64.81928,29.87952,0
74,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,62.16867,42.04819,0
75,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,39.15663,43.73494,0
76,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,100.0,100.0,0
77,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,100.0,0.0,1
78,230,Will man-made climate change cause human extinction?,Animal species have already started to become extinct. Human extinction is likely to follow,14,89.27711,0.0,0
79,153,Is modern technology a disadvantage to society?,Our society is changing at a pace that must be matched by technological development to prevent disaster,17,25.54217,30.72289,1
80,194,Should religion be involved in politics?,Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army,15,99.63855,72.28916,0
81,242,Will man-made climate change cause human extinction?,Man-made carbon emissions are likely to protect humans from another ice age,12,3.9759,3.01205,0
82,158,Should some people feel obliged to change their lifestyle to combat global warming?,Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale,19,98.43373,98.55422,0
83,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,84.81928,16.38554,0
84,176,Should abortion be considered murder?,Equating abortion with murder would cause women to use unsafe methods and put their lives at risk,17,99.87952,2.53012,0
85,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,89.27711,61.44578,0
86,219,Is Eating Meat Wrong?,"Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,85.54217,71.44578,0
87,202,Should the sale of genetically modified food be banned?,Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies,12,29.39759,33.25301,1
88,23,Are Humans fundamentally different from other animals?,Humans have a sense of self-awareness and individual identity,9,90.60241,88.91566,0
89,173,Should abortion be considered murder?,"Since death is the intention, such procedures should be considered murder",11,0.0,0.0,0
90,245,Should all drugs be legalised?,The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped,17,0.72289,1.80723,0
91,236,Will man-made climate change cause human extinction?,Climate Change is slow. We can adapt within that timeframe,10,6.0241,7.95181,0
92,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,2.89157,3.37349,0
93,115,Is radiation from cell phones and Wi-Fi harmful?,The effects of cell phones and Wi-Fi are minimal at best,11,62.16867,50.0,1
94,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,100.0,0.12048,1
95,37,Is Darwinian Evolution Philosophy or Science?,Darwin's theory has logical flaws and is therefore hardly in the realm of science,14,60.36145,50.0,0
96,50,Did a divine being create the universe?,Observations have dwindled for God's creative power as humanity has advanced,11,55.90361,50.0,1
97,217,Is Eating Meat Wrong?,Consuming meat is an important part of many cultures and religions,11,80.96386,60.48193,0
98,112,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation is absorbed more by children's brains than by adult's brains,13,50.0,50.0,1
99,132,Is social media helping or harming human relationships?,Social media allows users to connect with more people,9,84.81928,58.43373,0
100,204,Should the sale of genetically modified food be banned?,"GMOs are more cost effective than unmodified foods, bringing many benefits",11,8.19277,4.09639,0
