Order,Index,Topic,Argument,Words,Agreement,Emotions,New
18,184,Should nuclear energy replace fossil fuels?,There is a concern in nuclear reactor safety and potential disaster to stakeholders,13,74.57831,36.38554,0
19,56,Do electronic devices help or hurt children's development?,Electronic devices help differently abled children read and write like other kids,12,67.3494,89.63855,1
20,247,Should all drugs be legalised?,Using drugs can be an important and positive experience for individuals and communities,13,45.90361,44.93976,0
21,177,Should animal testing be banned?,There are preferable alternatives to animal testing that are more accurate and humane,13,80.36145,41.56627,0
22,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,80.96386,31.08434,1
23,194,Should religion be involved in politics?,Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army,15,97.46988,52.28916,0
24,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,95.66265,80.84337,0
25,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,39.39759,44.57831,1
26,193,Should religion be involved in politics?,Involving religion in politics is antithetical to the principles of a secular democratic society,14,69.15663,50.0,1
27,196,Should Sex Work Be Legal?,"It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,76.74699,60.24096,0
28,115,Is radiation from cell phones and Wi-Fi harmful?,The effects of cell phones and Wi-Fi are minimal at best,11,59.51807,42.28916,0
29,245,Should all drugs be legalised?,The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped,17,55.66265,45.78313,0
30,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,73.9759,57.83133,0
31,123,Is Science Akin To Religion?,Science is highly dynamic and constantly evolving; religions are usually static and conservatory,13,77.46988,50.0,0
32,181,Should nuclear energy replace fossil fuels?,Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency,17,74.93976,55.54217,0
33,230,Will man-made climate change cause human extinction?,Animal species have already started to become extinct. Human extinction is likely to follow,14,66.86747,12.04819,0
34,62,Do electronic devices help or hurt children's development?,Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative,17,87.22892,2.28916,0
35,212,Is Eating Meat Wrong?,"Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,80.12048,20.12048,0
36,237,Will man-made climate change cause human extinction?,Evidences and statistics suggest that actions taken by us are enough to deal with major climate change,17,35.90361,31.3253,0
37,175,Should abortion be considered murder?,"A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,62.77108,34.81928,0
38,130,Is social media helping or harming human relationships?,"Social media has made it easier to communicate, improving the quality of communication",13,58.19277,42.40964,0
39,101,Is it ethically wrong to watch pornography?,"Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,72.16867,42.40964,0
40,242,Will man-made climate change cause human extinction?,Man-made carbon emissions are likely to protect humans from another ice age,12,39.75904,20.48193,1
41,21,Are Humans fundamentally different from other animals?,Humans are intellectually superior to other beings on Earth,9,61.92771,50.0,0
42,228,Should the use of plastic be avoided?,Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to,16,61.44578,45.3012,0
43,47,Did a divine being create the universe?,Many complex phenomena and interactions in the universe indicate the work of a creator,14,8.55422,60.0,0
44,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,71.68675,22.77108,0
45,153,Is modern technology a disadvantage to society?,Our society is changing at a pace that must be matched by technological development to prevent disaster,17,59.87952,41.56627,0
46,286,Should we adapt to climate change rather than avert it?,Adapting to climate change would be faster than averting it,10,17.10843,14.45783,0
47,151,Is modern technology a disadvantage to society?,We are unable to enjoy the present moments in our life due to technology,14,56.26506,40.72289,0
48,23,Are Humans fundamentally different from other animals?,Humans have a sense of self-awareness and individual identity,9,89.51807,72.53012,0
49,219,Is Eating Meat Wrong?,"Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,50.0,50.0,0
50,236,Will man-made climate change cause human extinction?,Climate Change is slow. We can adapt within that timeframe,10,16.26506,7.22892,0
51,140,Should lottery be an integral component of democratic political systems?,"There would be less corruption as every time the lottery happens, all the corruption would leave",16,73.37349,15.78313,1
52,289,Should we adapt to climate change rather than avert it?,"Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,81.08434,43.13253,0
53,227,Should the use of plastic be avoided?,"As long as it is reusable, there is nothing wrong with plastic",12,42.28916,41.08434,0
54,288,Should we adapt to climate change rather than avert it?,Humanity has a long history of successfully adapting to climate change,11,56.98795,44.21687,0
55,173,Should abortion be considered murder?,"Since death is the intention, such procedures should be considered murder",11,33.37349,37.46988,0
56,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,44.33735,50.0,0
57,290,Should we adapt to climate change rather than avert it?,"If we decide to adapt to climate change, then we will lose the ability to avert it",17,63.73494,37.71084,0
58,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,50.0,43.01205,0
59,116,Is radiation from cell phones and Wi-Fi harmful?,"Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,42.77108,44.93976,0
60,158,Should some people feel obliged to change their lifestyle to combat global warming?,Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale,19,97.59036,8.55422,0
61,136,Should lottery be an integral component of democratic political systems?,Politics would be more representative under a lottery system,9,58.43373,23.49398,1
62,280,Should there be no limit to freedom of speech?,Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies,13,73.61446,39.39759,0
63,112,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation is absorbed more by children's brains than by adult's brains,13,50.0,50.0,1
64,272,Should there be no limit to freedom of speech?,Censorship leads to narrow mindedness by preventing sincere and open discussion,11,43.37349,43.85542,0
65,24,Are Humans fundamentally different from other animals?,Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness,16,60.96386,47.59036,0
66,217,Is Eating Meat Wrong?,Consuming meat is an important part of many cultures and religions,11,74.09639,50.0,0
67,132,Is social media helping or harming human relationships?,Social media allows users to connect with more people,9,63.9759,57.95181,0
68,162,Should some people feel obliged to change their lifestyle to combat global warming?,People living in privileged positions have a moral responsibility to change their lifestyles,13,88.6747,22.04819,0
69,214,Is Eating Meat Wrong?,Ending the production of meat will be necessary in order to meet the growing food needs of the world's population,20,39.15663,50.0,0
70,54,Do electronic devices help or hurt children's development?,Devices can benefit parents by offering them greater control over their children's development,13,10.0,2.6506,0
71,200,Should the sale of genetically modified food be banned?,Genetically modified foods can be harmful to the environment and ecosystems,11,46.98795,47.59036,0
72,202,Should the sale of genetically modified food be banned?,Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies,12,64.09639,56.98795,1
73,113,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation increases the permeability of the blood-brain barrier,10,50.0,50.0,1
74,198,Should Sex Work Be Legal?,"The legalisation of sex work increases its prevalence, resulting in more harm",12,37.59036,50.0,0
75,204,Should the sale of genetically modified food be banned?,"GMOs are more cost effective than unmodified foods, bringing many benefits",11,62.28916,47.10843,1
76,26,Are Humans fundamentally different from other animals?,"All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,42.77108,46.74699,0
77,124,Is Science Akin To Religion?,"Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,94.45783,75.3012,0
78,119,Is Science Akin To Religion?,Science and religion both use personal experience as a means to understand existence,13,54.81928,43.37349,0
79,249,Should all drugs be legalised?,Drugs should remain banned because they are detrimental to the health of those who use them,16,30.84337,40.0,0
80,50,Did a divine being create the universe?,Observations have dwindled for God's creative power as humanity has advanced,11,61.56627,55.90361,0
81,155,Is modern technology a disadvantage to society?,Technologically backwards countries have no power on the global stage,10,60.72289,40.96386,0
82,176,Should abortion be considered murder?,Equating abortion with murder would cause women to use unsafe methods and put their lives at risk,17,88.6747,14.45783,1
83,180,Should animal testing be banned?,Animal testing is an effective method of testing products,9,74.09639,39.03614,0
84,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,79.03614,68.19277,0
85,233,Will man-made climate change cause human extinction?,"Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,73.9759,50.0,1
86,134,Is social media helping or harming human relationships?,Social media is shown to induce depression in individuals,9,73.25301,32.53012,0
87,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,62.6506,37.59036,0
88,220,Should the use of plastic be avoided?,"The less plastic we use, the less plastic pollution there will be",12,61.3253,53.49398,0
89,117,Is Science Akin To Religion?,Science and religion are similar in that both have been used to explain the origin of man,17,71.20482,55.3012,0
90,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,92.53012,66.62651,0
91,107,Is it ethically wrong to watch pornography?,"Watching pornography contributes to human rights abuses, including gender inequality",10,29.75904,41.44578,1
92,60,Do electronic devices help or hurt children's development?,Devices can negatively affect children's social and psychological development,9,95.90361,3.13253,0
93,138,Should lottery be an integral component of democratic political systems?,Politicians elected via lottery would be better at their job,10,31.80723,21.56627,1
94,59,Do electronic devices help or hurt children's development?,Using devices in school can negatively affect children's grades,9,38.19277,50.0,0
95,31,Is Darwinian Evolution Philosophy or Science?,No single example of evolution has ever been documented,9,44.45783,50.0,1
96,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,77.3494,39.15663,0
97,229,Will man-made climate change cause human extinction?,The effects of global warming directly threaten the land and environment that humans need to live,16,80.84337,16.98795,0
98,156,Is modern technology a disadvantage to society?,Many societies would not be possible without modern technology - especially large urbanized societies,14,64.81928,45.66265,0
99,150,Is modern technology a disadvantage to society?,"Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,64.45783,45.78313,0
100,121,Is Science Akin To Religion?,Science and religion both need belief in something that you do not personally understand to function,16,68.91566,52.89157,0
