Order,Index,Topic,Argument,Words,Agreement,Emotions,New
40,128,Is Science Akin To Religion?,"There exist many kinds of different religions, some are akin to science, and some are not",16,50.0,50.0,1
41,220,Should the use of plastic be avoided?,"The less plastic we use, the less plastic pollution there will be",12,60.0,50.0,0
42,202,Should the sale of genetically modified food be banned?,Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies,12,57.59036,50.0,0
43,124,Is Science Akin To Religion?,"Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,76.86747,59.39759,0
44,132,Is social media helping or harming human relationships?,Social media allows users to connect with more people,9,72.6506,45.66265,0
45,29,Are Humans fundamentally different from other animals?,Genetics prove humans are fundamentally very similar to other species,10,68.6747,69.27711,0
46,155,Is modern technology a disadvantage to society?,Technologically backwards countries have no power on the global stage,10,59.63855,50.0,0
47,23,Are Humans fundamentally different from other animals?,Humans have a sense of self-awareness and individual identity,9,70.48193,59.39759,0
48,176,Should abortion be considered murder?,Equating abortion with murder would cause women to use unsafe methods and put their lives at risk,17,100.0,43.25301,0
49,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,68.6747,36.26506,0
50,140,Should lottery be an integral component of democratic political systems?,"There would be less corruption as every time the lottery happens, all the corruption would leave",16,42.89157,50.0,0
51,62,Do electronic devices help or hurt children's development?,Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative,17,68.07229,55.42169,1
52,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,61.56627,41.20482,0
53,213,Is Eating Meat Wrong?,Vegetarian diets directly and indirectly contribute to better health outcomes for all humans,13,29.27711,50.0,0
54,180,Should animal testing be banned?,Animal testing is an effective method of testing products,9,21.44578,15.90361,0
55,280,Should there be no limit to freedom of speech?,Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies,13,62.28916,41.20482,0
56,143,Should lottery be an integral component of democratic political systems?,Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared,16,85.90361,35.78313,0
57,204,Should the sale of genetically modified food be banned?,"GMOs are more cost effective than unmodified foods, bringing many benefits",11,58.43373,56.38554,0
58,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,60.0,50.0,0
59,188,Should religion be involved in politics?,The involvement of religion in politics is necessary to ensure laws and policies are ethical,15,0.0,45.90361,0
60,54,Do electronic devices help or hurt children's development?,Devices can benefit parents by offering them greater control over their children's development,13,50.0,50.0,1
61,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,60.12048,46.38554,0
62,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,100.0,65.3012,0
63,50,Did a divine being create the universe?,Observations have dwindled for God's creative power as humanity has advanced,11,50.0,50.0,0
64,60,Do electronic devices help or hurt children's development?,Devices can negatively affect children's social and psychological development,9,74.57831,37.95181,0
65,181,Should nuclear energy replace fossil fuels?,Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency,17,58.31325,50.0,0
66,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,56.0241,43.9759,0
67,49,Did a divine being create the universe?,Science offers alternative explanations for the origin of the universe,10,73.9759,50.0,0
68,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,67.71084,55.66265,0
69,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,61.92771,49.27711,0
70,121,Is Science Akin To Religion?,Science and religion both need belief in something that you do not personally understand to function,16,31.92771,50.0,0
71,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,29.03614,40.72289,1
72,222,Should the use of plastic be avoided?,"Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,68.55422,53.9759,0
73,184,Should nuclear energy replace fossil fuels?,There is a concern in nuclear reactor safety and potential disaster to stakeholders,13,66.74699,50.0,0
74,194,Should religion be involved in politics?,Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army,15,100.0,50.0,0
75,290,Should we adapt to climate change rather than avert it?,"If we decide to adapt to climate change, then we will lose the ability to avert it",17,50.0,50.0,1
76,101,Is it ethically wrong to watch pornography?,"Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,61.08434,50.0,0
77,161,Should some people feel obliged to change their lifestyle to combat global warming?,People in today's society should change their lifestyles because the quality of life of future generations is equally important,19,54.09639,44.09639,0
78,119,Is Science Akin To Religion?,Science and religion both use personal experience as a means to understand existence,13,61.56627,50.0,0
79,237,Will man-made climate change cause human extinction?,Evidences and statistics suggest that actions taken by us are enough to deal with major climate change,17,36.50602,27.59036,0
80,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,35.3012,44.21687,0
81,198,Should Sex Work Be Legal?,"The legalisation of sex work increases its prevalence, resulting in more harm",12,56.98795,38.91566,0
82,26,Are Humans fundamentally different from other animals?,"All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,43.49398,50.0,0
83,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,57.46988,49.51807,0
84,159,Should some people feel obliged to change their lifestyle to combat global warming?,Changes to individual lifestyles do not make a difference,9,73.01205,32.89157,0
85,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,54.93976,53.9759,0
86,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,76.38554,43.49398,0
87,286,Should we adapt to climate change rather than avert it?,Adapting to climate change would be faster than averting it,10,59.39759,48.43373,0
88,200,Should the sale of genetically modified food be banned?,Genetically modified foods can be harmful to the environment and ecosystems,11,57.10843,45.3012,1
89,193,Should religion be involved in politics?,Involving religion in politics is antithetical to the principles of a secular democratic society,14,100.0,53.01205,0
90,245,Should all drugs be legalised?,The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped,17,60.24096,43.61446,0
91,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,59.87952,17.95181,0
92,219,Is Eating Meat Wrong?,"Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,78.19277,58.6747,0
93,249,Should all drugs be legalised?,Drugs should remain banned because they are detrimental to the health of those who use them,16,56.86747,41.68675,0
94,153,Is modern technology a disadvantage to society?,Our society is changing at a pace that must be matched by technological development to prevent disaster,17,53.49398,53.85542,0
95,37,Is Darwinian Evolution Philosophy or Science?,Darwin's theory has logical flaws and is therefore hardly in the realm of science,14,43.85542,50.0,1
96,107,Is it ethically wrong to watch pornography?,"Watching pornography contributes to human rights abuses, including gender inequality",10,58.79518,40.24096,0
97,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,61.56627,60.36145,0
98,138,Should lottery be an integral component of democratic political systems?,Politicians elected via lottery would be better at their job,10,24.57831,37.3494,0
99,236,Will man-made climate change cause human extinction?,Climate Change is slow. We can adapt within that timeframe,10,15.3012,30.0,0
100,214,Is Eating Meat Wrong?,Ending the production of meat will be necessary in order to meet the growing food needs of the world's population,20,35.18072,37.10843,0
