"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
23,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,50,43.73494,1,7190.54640000017
24,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,42.16867,35.78313,1,11399.1088
25,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,68.07229,41.44578,0,6861.28799999994
26,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,52.40964,50,0,16573.3600000002
27,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,38.6747,46.0241,0,9418.2439999996
28,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,39.87952,50,0,8608.52320000011
29,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,0,24.6988,0,8087.17360000004
30,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,88.31325,44.09639,0,13242.1720000001
31,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,50,21.20482,1,17514.2223999994
32,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,0,50,0,8043.81839999999
33,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,63.37349,37.95181,0,9173.30880000006
34,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,48.55422,50,0,6593.40239999991
35,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,54.57831,50,1,16554.2047999998
36,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,47.71084,44.21687,0,8533.18559999962
37,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,54.45783,39.75904,0,8982.09280000034
38,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,48.6747,48.19277,0,12517.2784000001
39,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,100,43.85542,0,5134.44640000025
40,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,53.37349,50,0,9507.1512000002
41,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,100,25.06024,0,8066.93360000046
42,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,41.08434,50,1,7898.74720000057
43,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,57.71084,48.6747,1,10544.7832000003
44,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,100,35.66265,0,8058.40400000045
45,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,57.22892,46.14458,1,10667.2080000001
46,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,78.79518,42.77108,0,14458.8296000002
47,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,55.54217,50,0,7341.98959999985
48,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,86.38554,53.37349,0,8866.82959999971
49,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,54.45783,44.81928,0,6834.6775999997
50,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,57.10843,30,0,8458.34239999984
51,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,100,42.53012,0,9366.82640000037
52,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,42.77108,43.13253,1,11566.9119999994
53,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,32.04819,50,1,18291.3744
54,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,49.03614,50,1,11750.5024
55,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,0,40.60241,0,5075.60159999959
56,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,71.80723,54.57831,1,8699.61999999941
57,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,28.19277,39.03614,0,7156.00159999984
58,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,40.12048,50,1,12350.2400000009
59,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,72.16867,43.73494,0,8782.88559999992
60,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,47.83133,45.78313,0,8375.26079999958
61,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,68.55422,32.77108,0,8178.60879999993
62,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,100,42.53012,0,13755.2415999998
63,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,88.31325,45.3012,0,11903.0528000005
64,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,100,59.75904,0,10940.1664000001
65,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,52.40964,50,0,7919.32319999975
66,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,38.07229,36.86747,1,14167.7904000001
67,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,0,27.83133,0,12541.0552000002
68,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,45.90361,45.18072,1,14042.5711999994
69,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,12.89157,55.18072,0,9483.32000000042
70,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,70.12048,45.66265,0,11777.4920000006
71,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,25.54217,46.14458,1,6522.40079999994
72,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,57.46988,50,0,10941.9208
73,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,0,37.22892,0,11493.6592000003
74,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,45.66265,50,1,10991.2527999989
75,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,49.51807,40.24096,1,16058.032
76,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,54.81928,41.80723,0,7108.2863999994
77,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,26.0241,40.72289,0,18851.7904000001
78,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,71.44578,40.96386,0,11357.9111999997
79,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,100,32.89157,0,8192.96720000054
80,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,58.55422,50,1,8401.33280000091
81,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,53.13253,41.92771,0,9348.17999999993
82,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,74.45783,56.62651,0,8275.58799999999
83,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,100,34.45783,0,10765.7584000013
84,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,36.50602,46.50602,1,15576.131199999
85,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,54.6988,44.45783,0,12974.0031999992
86,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,50,50,1,16068.2808000008
87,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,83.61446,41.92771,0,8308.67680000048
88,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,100,81.08434,0,9836.73279999918
89,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,55.3012,50,0,7522.79200000153
90,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,100,56.62651,0,8597.41519999993
91,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,50,39.87952,1,10666.9888000011
92,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,50,50,1,11241.9239999997
93,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,74.45783,53.49398,0,10419.9256
94,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,30.36145,50,0,24997.7032000006
95,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,71.44578,39.75904,0,12134.1199999999
96,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,65.78313,33.13253,0,19207.8624000005
97,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,0,20.72289,0,9154.54720000038
98,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,50,50,1,5725.05360000045
99,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,100,45.3012,0,8939.0887999998
100,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,25.18072,47.71084,0,19101.4607999998
