"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
71,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,10.36145,2.28916,0,6140.10799999989
72,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,90.36145,2.6506,0,4950.02880000021
73,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,34.57831,50,1,4766.98720000044
74,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,100,0,1,9402.28639999987
75,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,100,12.6506,1,10787.5593000001
76,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,100,100,0,8567.10719999962
77,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,96.62651,10.60241,0,9524.52329999931
78,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,94.6988,79.51807,0,8208.46080000035
79,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,97.95181,80.48193,0,9557.36159999913
80,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,31.80723,50,0,9142.03849999991
81,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,64.09639,4.09639,1,7051.28720000014
82,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,14.33735,1,12841.3271999992
83,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,81.92771,14.45783,0,4175.32639999967
84,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,99.63855,3.13253,0,7608.69439999992
85,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,29.03614,4.09639,1,12727.3183999984
86,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,9.51807,2.40964,1,11456.049600001
87,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,75.42169,83.61446,0,5474.99920000113
88,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,29.75904,14.6988,1,9243.71769999922
89,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,33.9759,50,0,17538.8423000025
90,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,83.49398,1.08434,0,8110.5111999996
91,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,98.07229,96.86747,0,4633.13940000092
92,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,63.49398,40.36145,1,6416.49759999965
93,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,6.26506,0,0,3208.3768999991
94,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,65.42169,39.75904,1,9973.42089999909
95,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,2.53012,50,1,4244.86149999965
96,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,100,0,0,6141.68400000036
97,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,98.55422,22.53012,0,7508.94900000002
98,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,74.81928,1.3253,0,12141.2647000006
99,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,100,31.56627,0,15299.0626999992
100,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,100,2.28916,0,17953.4415999984
