"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
24,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,81.44578,27.59036,0,6735.57960000023
25,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,65.66265,56.0241,0,6812.90239999991
26,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,84.45783,61.44578,0,14826.6512
27,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,39.51807,40.84337,0,6045.97919999989
28,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,37.95181,45.18072,0,3534.14159999991
29,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,23.01205,23.73494,0,8774.93040000007
30,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,60.72289,42.04819,0,5780.0624
31,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,68.91566,34.57831,0,4961.05440000014
32,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,82.16867,35.06024,0,7725.11720000004
33,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,90.12048,60.48193,0,7888.2240000001
34,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,66.26506,40,0,6222.7687999999
35,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,61.20482,39.51807,0,5750.90519999992
36,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,80.12048,60.24096,0,4208.09839999978
37,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,11.3253,12.6506,1,7579.14880000014
38,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,56.50602,50,0,11718.0787999999
39,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,41.92771,43.85542,0,4558.94040000008
40,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,64.81928,45.90361,1,4361.75680000027
41,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,55.54217,44.57831,0,9092.75439999986
42,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,50,50,1,11752.8020000001
43,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,80.36145,59.63855,0,7651.61880000011
44,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,31.3253,40,0,5631.29999999987
45,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,37.22892,45.54217,1,6243.70959999983
46,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,14.93976,16.62651,0,6156.8875999999
47,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,79.51807,30.72289,0,5864.4092
48,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,55.54217,45.3012,0,6253.53400000022
49,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,76.74699,55.3012,0,9346.77280000015
50,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,77.83133,38.6747,0,5502.45440000109
51,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,22.28916,24.45783,0,9727.48079999979
52,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,40.60241,41.08434,1,5692.64639999985
53,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,82.40964,71.68675,0,7297.0368000007
54,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,83.61446,72.6506,0,3707.50639999995
55,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,77.59036,56.74699,0,7160.54479999945
56,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,82.40964,68.91566,0,5325.74120000005
57,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,56.0241,44.45783,0,4467.64759999956
58,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,86.0241,43.01205,0,5643.89240000001
59,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,9.51807,24.09639,0,4160.31479999982
60,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,64.6988,41.3253,1,5517.8115999999
61,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,41.3253,44.6988,1,7067.71840000083
62,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,76.14458,38.31325,1,10332.4748000002
63,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,56.14458,52.77108,0,3284.07160000002
64,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,43.01205,50,0,5981.53520000016
65,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,83.13253,29.63855,0,4627.79880000022
66,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,79.87952,37.95181,0,3134.71679999947
67,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,18.55422,38.31325,1,8835.06719999982
68,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,61.3253,50,1,8300.28160000022
69,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,50,68.55422,1,5507.70040000032
70,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,92.40964,69.51807,0,7436.56280000031
71,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,70.72289,36.38554,0,3654.24839999969
72,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,87.59036,31.68675,0,4767.97960000031
73,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,83.85542,55.90361,0,3375.52120000008
74,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,92.40964,37.10843,0,6251.57560000033
75,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,44.09639,45.66265,0,7154.12040000025
76,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,73.61446,56.86747,0,4544.29240000073
77,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,23.01205,33.85542,0,8282.19960000017
78,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,27.10843,33.49398,0,8301.68359999953
79,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,85.54217,70.12048,0,5465.39600000018
80,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,50,57.83133,0,4240.42120000022
81,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,78.07229,54.45783,0,7471.80799999973
82,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,80.12048,50,0,4137.09560000023
83,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,40.84337,42.77108,0,8061.34600000014
84,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,85.66265,60.12048,0,4709.85840000003
85,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,49.51807,50,0,5010.07120000013
86,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,23.85542,23.61446,0,3888.52839999995
87,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,31.44578,36.0241,0,6378.75320000015
88,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,75.66265,73.13253,0,5038.33880000003
89,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,76.98795,50,0,5106.37240000011
90,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,80.24096,59.15663,0,6242.27720000013
91,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,81.68675,66.74699,0,7034.71320000012
92,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,28.6747,34.21687,0,5221.30760000029
93,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,59.51807,42.6506,0,3574.87839999993
94,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,80.12048,59.03614,0,3207.25320000015
95,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,21.44578,26.0241,1,9041.18560000055
96,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,65.42169,53.9759,0,4968.22239999997
97,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,69.51807,58.07229,0,9080.14440000046
98,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,70.84337,50,0,6413.02559999959
99,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,79.63855,59.87952,0,11168.2768
100,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,61.20482,44.09639,0,7690.55439999967
