"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
17,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,66.50602,11.44578,0,9119.28639999995
18,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,100,67.95181,0,9450.08400000038
19,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,9.75904,24.93976,0,9583.56560000003
20,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,100,0,0,4870.43919999985
21,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,90.96386,23.01205,0,8754.39840000065
22,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,71.92771,35.90361,0,7670.37679999985
23,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,0,15.66265,0,6219.26239999989
24,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,59.87952,42.40964,0,10141.1632000001
25,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,96.0241,81.92771,0,5238.71280000062
26,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,53.49398,39.51807,0,6359.72399999993
27,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,42.04819,43.01205,0,3987.64079999994
28,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,63.25301,50,0,4334.72480000003
29,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,100,100,0,5693.90799999982
30,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,75.42169,29.63855,0,15749.3520000002
31,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,84.33735,70.72289,0,11990.8544000004
32,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,73.25301,13.85542,0,4859.59840000002
33,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,100,100,0,8942.516
34,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,93.49398,79.15663,0,6301.50319999992
35,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,100,0,0,5293.54000000015
36,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,75.3012,38.07229,0,5385.6240000003
37,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,50,1,6511.05599999975
38,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,10.12048,5.06024,0,6505.24640000001
39,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,78.07229,69.15663,0,10415.6208000003
40,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,53.85542,3.9759,0,9312.16879999906
41,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,50,31.56627,0,4786.10400000005
42,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,99.39759,39.39759,0,10184.3400000002
43,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,100,90.60241,0,8183.56000000006
44,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,100,2.04819,0,6022.35760000022
45,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,99.75904,30.84337,0,7496.32880000002
46,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,79.51807,58.31325,0,13047.1767999993
47,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,59.15663,58.6747,0,5653.65120000032
48,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,61.44578,11.20482,0,4796.26480000082
49,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,5.90361,22.40964,1,11700.4511999998
50,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,69.75904,41.20482,0,6659.96559999988
51,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,64.21687,69.63855,0,7335.93840000022
52,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,62.89157,57.59036,0,4790.89839999948
53,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,79.03614,58.31325,0,9104.50480000046
54,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,50,39.75904,1,9953.01199999976
55,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,100,24.09639,0,8315.91919999977
56,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,0,0,1,6046.97440000007
57,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,49.39759,44.6988,1,7387.58000000019
58,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,58.07229,32.6506,0,2384.28319999983
59,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,60.72289,50,1,6005.08400000027
60,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,79.75904,80.72289,0,6766.80639999977
61,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,100,33.9759,0,8168.6799999997
62,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,95.66265,58.79518,0,8218.72559999977
63,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,70.36145,63.13253,0,5729.75280000048
64,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,75.66265,35.42169,0,4369.18560000078
65,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,24.45783,17.22892,0,4118.1207999998
66,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,4.81928,46.38554,0,8268.34079999966
67,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,100,24.6988,0,18710.2400000012
68,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,59.27711,39.87952,0,7427.88800000039
69,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,27.71084,39.39759,0,5629.98000000057
70,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,24.45783,41.08434,0,6657.98320000037
71,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,25.90361,30.84337,0,10728.0399999995
72,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,43.85542,50,1,8948.07039999962
73,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,91.68675,64.81928,0,6165.43600000022
74,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,6.74699,27.83133,0,3143.67440000002
75,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,89.63855,18.43373,0,4336.20000000007
76,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,56.62651,59.75904,0,4692.1407999997
77,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,43.25301,45.06024,1,7612.11119999981
78,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,59.51807,4.6988,0,10795.8208000001
79,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,84.45783,50,0,6016.87840000004
80,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,90.60241,94.93976,0,12537.9023999993
81,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,58.31325,18.79518,0,12884.1288000009
82,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,27.3494,24.45783,1,15244.9895999988
83,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,20.24096,24.21687,1,13825.9591999997
84,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,69.63855,63.01205,0,1971.06399999978
85,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,12.04819,37.83133,0,3973.61440000078
86,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,69.39759,22.6506,0,4719.36560000014
87,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,73.73494,63.85542,0,3835.53040000051
88,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,4.45783,12.89157,0,4380.3200000003
89,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,56.74699,2.28916,1,9507.07840000047
90,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,43.73494,42.77108,1,2130.55839999998
91,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,81.44578,88.55422,0,6854.57680000016
92,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,100,86.86747,0,5997.67440000037
93,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,9.15663,18.31325,1,10859.8248000003
94,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,71.3253,9.03614,1,5607.88640000066
95,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,30.96386,5.06024,0,9251.1680000003
96,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,11.44578,50,1,11805.9783999994
97,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,91.44578,23.37349,0,2093.63599999947
98,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,1.08434,77.10843,0,12830.04
99,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,1.08434,0.12048,1,8504.19679999934
100,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,86.38554,87.83133,0,5537.72159999935
