"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
19,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,55.06024,43.25301,0,3875.18559999991
20,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,50,50,0,9000.05680000014
21,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,61.92771,28.6747,0,3116.76479999983
22,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,67.22892,58.19277,0,1866.90959999978
23,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,36.14458,37.95181,0,7600.05919999996
24,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,51.20482,20.24096,0,4000.24800000002
25,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,82.89157,25.54217,0,3835.79200000025
26,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,57.46988,44.45783,1,5533.50079999992
27,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,75.66265,69.87952,0,4000.32879999996
28,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,50,50,1,8724.83520000067
29,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,61.08434,38.6747,0,7317.54560000001
30,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,95.06024,87.59036,0,4958.86239999981
31,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,93.37349,90.72289,0,5097.91599999979
32,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,42.77108,39.39759,0,6492.33039999957
33,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,69.63855,16.0241,0,2691.53759999998
34,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,36.14458,36.0241,0,2883.62720000016
35,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,88.79518,79.03614,0,3885.57520000031
36,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,31.92771,21.68675,0,3000.61279999989
37,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,31.08434,31.92771,1,5345.56240000011
38,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,90.36145,17.95181,0,3624.8376000002
39,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,50,50,1,5325.33840000013
40,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,50,50,1,4365.47039999999
41,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,70.36145,17.83133,1,7971.33600000018
42,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,58.91566,56.62651,0,8324.52240000008
43,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,88.43373,84.93976,0,5706.02319999994
44,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,32.28916,30.24096,0,3516.66640000022
45,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,50,50,1,3008.49120000011
46,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,66.14458,64.6988,0,2940.52079999994
47,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,35.3012,44.6988,0,5942.05359999987
48,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,45.54217,35.90361,0,3591.65199999971
49,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,86.74699,18.55422,0,7815.36240000016
50,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,55.3012,57.71084,0,9400.5272000003
51,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,57.59036,64.93976,0,2910.75039999984
52,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,42.53012,40.96386,0,6359.06400000002
53,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,67.3494,44.45783,0,5998.83279999974
54,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,78.79518,78.07229,0,2058.38320000004
55,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,67.95181,66.86747,0,2951.13759999996
56,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,65.06024,79.51807,0,3058.16399999999
57,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,50,50,1,2916.81919999985
58,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,50,50,1,2708.42080000002
59,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,68.19277,64.93976,0,3108.26960000006
60,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,48.79518,50.72289,0,1783.25839999987
61,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,28.19277,39.75904,0,4450.45119999995
62,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,59.39759,72.04819,0,2383.39999999991
63,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,36.86747,24.21687,0,2823.0647999997
64,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,50,36.50602,0,4125.53840000043
65,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,73.9759,49.87952,0,2784.49360000016
66,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,41.20482,36.38554,0,1974.94640000002
67,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,72.28916,86.38554,0,2400.26719999989
68,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,84.81928,93.85542,0,3741.78159999999
69,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,50,50,0,3417.40640000021
70,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,13.01205,16.38554,0,8934.70559999929
71,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,28.79518,51.3253,1,3291.21599999966
72,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,89.75904,75.90361,0,3058.38799999969
73,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,48.79518,60,0,2392.13360000006
74,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,91.08434,93.9759,0,2506.36160000018
75,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,59.87952,29.27711,0,4925.1815999999
76,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,38.43373,41.3253,0,2375.68000000028
77,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,70.84337,65.78313,0,5575.34240000043
78,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,14.81928,17.46988,1,5875.34479999985
79,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,72.53012,32.53012,0,3041.9208000002
80,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,45.90361,55.18072,0,4831.19279999961
81,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,57.46988,58.6747,1,1516.82480000006
82,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,37.22892,32.77108,0,3577.4384000001
83,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,37.46988,50,1,2049.92559999996
84,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,50,50,1,4524.46879999968
85,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,7.83133,2.77108,0,3408.82400000002
86,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,88.91566,9.03614,0,2133.51839999971
87,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,88.6747,21.92771,0,2950.5512000001
88,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,67.95181,73.13253,0,3046.07920000015
89,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,80.72289,8.19277,0,2833.44640000013
90,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,50,50,1,2558.30719999992
91,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,75.54217,11.92771,0,3716.73440000019
92,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,55.06024,36.14458,0,7732.37760000048
93,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,50,50,1,4358.35680000042
94,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,46.0241,57.46988,0,2475.16719999968
95,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,99.27711,96.0241,0,5975.79840000044
96,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,42.16867,41.80723,1,2683.46000000008
97,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,28.19277,29.75904,0,3075.00719999999
98,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,62.53012,36.62651,0,2841.75679999986
99,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,60.12048,35.78313,0,2614.78320000006
100,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,12.77108,6.0241,0,3250.16479999991
