"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
37,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,79.87952,32.89157,0,11446.9151999999
38,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,49.63855,50,1,7624.5112000003
39,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,73.61446,0,1,10292.6560000002
40,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,83.49398,72.16867,0,5967.00319999986
41,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,0,0,0,6336.74159999989
42,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,0,0,0,7338.57999999984
43,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,10,39.87952,0,11565.9391999997
44,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,93.13253,96.0241,0,6891.15679999977
45,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,96.0241,33.49398,0,7859.35759999987
46,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,33.73494,40.12048,0,5749.02479999978
47,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,8.6747,76.0241,0,6587.7272000002
48,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,83.25301,12.77108,0,8584.36080000003
49,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,83.25301,78.19277,0,7978.39120000019
50,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,78.07229,69.87952,0,5012.41359999986
51,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,80.48193,65.06024,0,4564.94800000003
52,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,27.59036,33.01205,1,8576.06959999993
53,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,25.54217,30.24096,0,4930.4424
54,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,95.06024,87.3494,0,4520.93199999991
55,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,68.6747,69.03614,0,2828.84000000002
56,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,78.91566,68.91566,0,6145.76879999973
57,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,35.54217,41.56627,0,4258.81519999984
58,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,97.22892,99.87952,0,6181.29760000028
59,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,76.26506,35.78313,0,7319.00719999953
60,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,98.55422,69.51807,0,5630.41359999974
61,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,59.27711,44.33735,0,3872.13840000029
62,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,1.56627,49.63855,0,5837.72400000005
63,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,87.46988,0,0,6422.31360000011
64,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,79.27711,10.60241,0,8319.48319999967
65,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,86.86747,70.60241,0,5498.65839999996
66,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,68.79518,36.86747,0,5095.65359999973
67,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,0.96386,5.54217,1,7174.40640000021
68,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,13.37349,34.45783,0,5172.73280000035
69,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,94.93976,77.83133,0,8303.08479999996
70,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,33.37349,43.01205,0,6856.58240000007
71,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,74.93976,70.48193,0,7937.83200000029
72,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,19.39759,62.53012,0,7792.50800000003
73,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,83.73494,33.49398,0,6923.94720000005
74,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,32.6506,39.87952,0,7693.71360000002
75,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,98.55422,100,0,4646.22559999989
76,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,96.0241,5.54217,0,5696.076
77,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,57.3494,30.24096,0,5468.25600000005
78,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,91.80723,24.81928,0,6314.74800000037
79,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,83.13253,1.80723,0,5691.03119999974
80,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,50,50,1,7337.27120000008
81,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,99.75904,92.28916,0,3799.19360000023
82,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,50,50,1,7333.45519999973
83,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,71.08434,72.53012,0,6034.31680000003
84,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,69.15663,66.74699,0,8570.98720000044
85,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,31.3253,15.90361,0,5148.00639999995
86,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,11.92771,11.08434,0,4617.41520000016
87,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,64.33735,24.09639,1,4437.3256000001
88,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,42.04819,32.04819,0,4897.59840000002
89,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,100,0,0,2978.67759999994
90,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,100,0,0,6220.8200000003
91,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,72.28916,71.44578,0,7149.81360000035
92,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,97.10843,9.51807,0,5408.2864000001
93,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,100,36.38554,0,7908.08879999968
94,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,75.42169,0.24096,0,4838.96400000015
95,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,99.51807,95.18072,0,5359.59759999998
96,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,66.98795,82.28916,0,5083.38000000036
97,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,18.6747,36.98795,0,3149.86559999979
98,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,13.61446,75.3012,0,6032.35039999965
99,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,87.95181,95.3012,0,4353.52959999966
100,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,98.19277,98.6747,0,5886.2080000001
