"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
17,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,34.6988,33.25301,0,26500.7856999997
18,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,3.01205,22.89157,0,24836.9013999996
19,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,58.6747,45.06024,1,5667.03360000003
20,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,90.60241,77.10843,0,3450.11110000004
21,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,69.51807,66.14458,0,4408.51049999997
22,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,76.38554,34.57831,1,2416.31429999997
23,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,90.48193,82.6506,0,6516.62090000004
24,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,27.83133,15.90361,0,7141.86700000003
25,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,46.74699,49.03614,1,20575.8470999998
26,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,0,0,0,4191.61930000002
27,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,72.77108,69.03614,0,6694.71430000034
28,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,49.75904,49.27711,0,3766.70309999975
29,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,77.22892,74.81928,0,3964.47380000009
30,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,55.90361,56.74699,0,1791.4685999999
31,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,79.63855,35.42169,1,5638.9657
32,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,39.27711,43.85542,1,4633.84230000025
33,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,81.56627,84.57831,0,6221.34549999982
34,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,73.49398,73.85542,0,4798.6289999999
35,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,44.09639,47.95181,1,6863.57170000009
36,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,79.51807,76.38554,0,1750.2074999999
37,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,37.71084,47.46988,1,5758.53910000035
38,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,30.48193,11.44578,0,20365.1664000008
39,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,0,9.75904,0,5125.01409999997
40,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,40.96386,44.09639,1,2274.7304
41,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,87.46988,89.15663,0,4109.91989999992
42,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,20.72289,16.14458,0,3408.73210000002
43,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,85.78313,6.74699,0,3717.11600000021
44,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,65.18072,63.25301,1,6366.68400000001
45,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,68.55422,67.95181,1,5039.51600000006
46,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,83.49398,11.92771,0,6362.83259999973
47,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,100,100,0,2891.5357999996
48,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,41.3253,33.85542,1,2783.4449
49,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,34.33735,43.9759,0,3449.31099999999
50,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,56.14458,57.22892,1,16126.214499999
51,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,22.53012,26.86747,1,7750.07430000033
52,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,37.95181,37.10843,1,4933.4534000007
53,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,28.07229,24.45783,0,3693.45019999985
54,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,42.53012,39.87952,1,6275.4912000004
55,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,100,24.57831,0,7242.15599999996
56,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,59.75904,55.90361,0,3866.8247
57,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,75.78313,75.78313,0,2241.90889999934
58,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,66.14458,69.51807,0,1086.09099999966
59,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,100,0,0,3525.30479999981
60,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,69.15663,59.39759,0,1432.72080000013
61,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,63.25301,67.83133,0,3775.22079999978
62,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,68.19277,65.90361,0,5033.15699999978
63,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,29.75904,41.56627,1,5555.21679999994
64,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,64.6988,60.96386,1,6010.41590000026
65,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,58.91566,53.49398,1,7416.7471999994
66,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,63.73494,64.09639,0,2399.5654000002
67,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,84.09639,57.3494,0,4042.19769999979
68,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,59.51807,49.63855,1,2525.26330000011
69,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,30.60241,22.89157,0,4258.61030000041
70,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,79.51807,67.59036,0,3914.95759999962
71,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,60.60241,59.75904,0,3150.05269999965
72,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,60.24096,56.0241,1,3335.11770000018
73,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,0,29.39759,0,1866.61440000008
74,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,23.61446,30.24096,0,1217.08870000031
75,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,44.81928,40.72289,0,5580.85450000037
76,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,40.48193,42.89157,0,2841.29829999991
77,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,68.07229,64.57831,1,4941.28229999962
78,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,43.73494,46.98795,1,8525.50399999996
79,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,0,0,0,5992.4744000003
80,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,35.90361,38.07229,0,7951.59830000008
81,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,78.55422,28.79518,0,3274.94709999941
82,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,44.09639,45.18072,1,3507.94880000059
83,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,83.61446,72.28916,0,3132.97269999958
84,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,0.12048,25.78313,0,3725.40020000003
85,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,40.84337,35.18072,0,4841.7496000001
86,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,31.44578,31.3253,0,3299.59499999986
87,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,78.07229,63.85542,0,3442.21369999973
88,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,66.62651,65.42169,0,3199.62570000032
89,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,100,0,0,5683.30550000013
90,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,68.55422,56.38554,1,9348.65989999997
91,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,64.93976,10.24096,0,3866.64240000001
92,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,41.80723,45.54217,0,4866.60489999968
93,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,68.19277,31.68675,1,4435.77990000008
94,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,98.31325,3.73494,0,8073.64710000029
95,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,20.12048,16.26506,0,2225.0349999998
96,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,47.22892,43.9759,1,3908.21339999966
97,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,33.85542,35.90361,0,3392.04859999998
98,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,100,91.92771,0,3834.0480999999
99,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,52.6506,46.86747,1,2316.94380000024
100,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,34.21687,32.28916,0,4532.40810000012
