"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
51,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,100,18.31325,0,9820.21679999994
52,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,100,23.13253,0,11439.2023999993
53,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,100,93.61446,0,7654.14719999966
54,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,95.66265,70.96386,0,6576.09120000014
55,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,26.74699,11.08434,1,4129.32640000002
56,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,1.56627,1,12964.6391999996
57,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,69.03614,30.60241,1,20164.8688000001
58,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,31.08434,16.86747,0,9307.14720000001
59,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,28.79518,15.90361,1,7263.6559999995
60,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,19.87952,19.27711,1,3217.07119999989
61,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,10.24096,29.51807,1,6156.28159999987
62,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,100,14.21687,0,16721.0815999999
63,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,100,18.79518,0,8002.12160000007
64,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,100,0.12048,0,4374.94799999997
65,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,71.56627,19.39759,0,6618.78159999964
66,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,73.9759,73.73494,1,20918.3303999993
67,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,66.74699,11.3253,1,5979.91360000009
68,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,84.09639,13.49398,0,3726.38640000066
69,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,28.79518,28.91566,1,8718.25599999982
70,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,88.55422,24.45783,0,4277.96000000031
71,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,100,80.36145,0,6625.7392000003
72,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,22.77108,27.3494,1,10240.9552
73,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,8.19277,6.98795,1,20384.3152
74,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,74.33735,28.6747,0,7546.79760000028
75,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,11.68675,77.83133,1,11178.7944000002
76,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,31.56627,31.68675,0,6030.17519999971
77,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,50,27.71084,0,15355.8367999999
78,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,50,78.19277,1,5287.48720000009
79,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,34.93976,21.3253,1,5670.32879999955
80,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,50,21.92771,1,3515.06639999943
81,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,85.78313,88.6747,0,9114.46399999922
82,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,85.90361,29.87952,0,21271.821599999
83,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,5.78313,8.43373,1,8749.68720000098
84,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,100,13.73494,0,3920.07119999966
85,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,100,26.62651,0,4901.66640000022
86,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,50,28.6747,1,10531.7000000007
87,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,100,90.48193,0,4275.54639999964
88,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,89.03614,17.3494,0,6447.1464000002
89,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,76.26506,26.26506,0,6420.01439999998
90,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,91.92771,73.13253,0,7340.7648000007
91,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,95.3012,72.6506,0,6529.75519999932
92,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,28.07229,83.01205,1,10004.0120000001
93,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,50,0,1,9591.0384000002
94,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,84.81928,33.73494,1,11540.6815999998
95,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,92.53012,86.98795,0,3183.44240000029
96,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,28.91566,26.74699,0,4518.63920000079
97,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,27.59036,26.50602,0,7413.49119999958
98,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,18.55422,18.79518,0,8525.97440000018
99,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,89.75904,89.15663,1,4834.94959999947
100,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,100,84.21687,0,3896.22239999962
