"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
31,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,2.16867,84.45783,1,8658.20719999989
32,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,97.22892,93.9759,0,6784.2699999999
33,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,65.3012,36.26506,0,27659.7064000001
34,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,37.71084,33.85542,1,7550.43600000022
35,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,89.87952,65.54217,0,9542.50520000037
36,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,63.01205,39.75904,0,5984.4548000003
37,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,90.36145,9.03614,0,15050.7468000001
38,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,93.37349,36.86747,0,8683.16479999921
39,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,94.09639,31.92771,0,11033.4695999996
40,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,63.13253,42.89157,1,7067.07920000073
41,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,85.54217,71.56627,0,6283.68799999985
42,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,62.77108,39.75904,0,11084.6388
43,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,100,100,0,9625.40039999981
44,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,39.51807,37.10843,0,17608.6796000003
45,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,70.60241,30,0,6899.95320000046
46,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,10.96386,43.61446,1,14304.398
47,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,0,86.0241,0,15547.1100000003
48,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,73.61446,32.77108,0,7433.30439999991
49,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,25.78313,68.79518,1,8949.00519999978
50,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,85.66265,83.13253,1,10551.2192000003
51,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,0,100,1,11284.0120000006
52,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,37.59036,46.98795,1,5033.36639999936
53,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,15.18072,58.31325,1,7749.52919999964
54,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,74.33735,27.3494,0,11350.7240000006
55,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,100,44.45783,0,8092.01120000007
56,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,24.57831,31.56627,1,10975.3824000008
57,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,57.83133,40.72289,0,3067.30240000028
58,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,86.74699,27.71084,0,19249.7911999998
59,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,78.07229,89.75904,0,4441.93479999993
60,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,61.80723,39.39759,0,9908.82639999944
61,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,32.77108,66.0241,0,6440.91439999978
62,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,67.95181,92.28916,0,6384.90479999897
63,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,44.45783,27.83133,0,7675.15920000023
64,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,55.42169,8.55422,0,5982.92280000017
65,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,3.49398,24.57831,1,10124.8259999999
66,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,41.44578,31.68675,0,7550.37159999961
67,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,57.71084,34.57831,1,6960.04359999975
68,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,100,87.59036,0,15007.5535999995
69,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,51.68675,47.71084,1,8217.03440000036
70,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,52.89157,41.3253,1,6834.12320000003
71,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,64.93976,60.24096,0,9941.76200000057
72,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,96.38554,30.84337,0,15242.8008000006
73,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,0,36.26506,0,4633.80439999979
74,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,43.49398,38.79518,0,4091.64399999985
75,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,40.72289,48.43373,1,6933.55119999987
76,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,9.03614,85.66265,1,8400.86920000054
77,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,0,65.18072,1,6207.72600000072
78,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,56.50602,46.26506,1,14730.1644
79,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,35.06024,40,1,11125.2264
80,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,56.50602,31.92771,0,7450.14639999973
81,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,66.0241,40.36145,0,7476.2639999995
82,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,58.43373,65.66265,0,4758.3060000001
83,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,99.27711,18.19277,0,7257.32479999959
84,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,33.37349,37.10843,1,15360.1592000013
85,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,68.91566,66.26506,0,11275.974799999
86,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,83.37349,28.07229,0,7833.82000000006
87,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,47.83133,1,6132.9551999995
88,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,57.71084,17.3494,1,5542.57239999995
89,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,64.6988,58.6747,1,7400.05479999934
90,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,66.98795,65.66265,0,8917.19079999975
91,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,52.6506,30.72289,1,6708.63600000064
92,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,86.0241,76.26506,1,7348.92760000052
93,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,100,100,0,8208.99080000003
94,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,100,99.87952,0,20342.2563999987
95,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,27.71084,60.84337,0,4724.27679999918
96,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,99.27711,99.63855,0,6158.25719999918
97,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,94.45783,23.13253,0,7483.76760000014
98,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,72.89157,59.03614,0,8634.02560000052
99,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,57.3494,42.89157,1,15443.5847999994
100,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,60.60241,33.13253,0,15092.8591999998
