"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
16,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,50,0.48193,1,6599.45169999998
17,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,100,9.39759,0,4972.1979
18,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,28.43373,59.87952,1,4747.14559999999
19,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,100,66.86747,0,5154.43200000003
20,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,5.42169,21.44578,1,4633.27519999995
21,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,62.89157,23.9759,0,7932.02159999995
22,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,64.57831,29.75904,1,3482.93679999985
23,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,14.33735,79.27711,1,4893.94400000002
24,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,50,13.73494,0,4838.05009999996
25,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,100,64.45783,1,2530.07359999998
26,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,6.14458,27.3494,1,5622.0639999999
27,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,50,11.20482,1,4059.25439999995
28,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,50,50,1,4607.10000000006
29,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,58.55422,40.48193,0,4171.40929999988
30,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,70,62.6506,1,4135.31519999998
31,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,100,41.20482,0,4806.23599999997
32,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,0.48193,5.54217,0,3819.37759999992
33,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,63.01205,28.07229,1,2650.50769999987
34,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,67.3494,10.24096,1,4978.48430000001
35,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,83.13253,60.96386,0,3842.33009999991
36,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,90.84337,31.20482,0,3243.05119999981
37,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,40.72289,14.09639,0,3508.12370000017
38,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,76.0241,32.53012,0,5859.8160000004
39,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,18.91566,50,1,2750.09039999999
40,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,36.86747,21.80723,1,2472.54639999988
41,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,77.3494,67.71084,0,6024.44960000023
42,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,29.63855,45.66265,1,6217.48879999993
43,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,80.12048,37.10843,1,2624.47809999995
44,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,72.89157,35.66265,1,3578.07279999991
45,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,70.12048,30.12048,0,3859.14959999983
46,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,100,15.66265,0,4526.7295999999
47,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,100,0,0,4676.6425999999
48,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,94.45783,71.44578,1,3173.99039999989
49,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,68.43373,30,1,3688.58640000003
50,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,73.73494,35.06024,1,3926.29889999965
51,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,93.61446,19.27711,0,2332.30849999981
52,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,72.04819,73.37349,0,5674.59790000005
53,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,40.96386,44.93976,1,2522.85919999995
54,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,33.01205,13.13253,1,3404.33120000007
55,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,77.59036,87.71084,0,4693.38529999991
56,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,83.13253,28.91566,0,3869.85840000008
57,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,65.90361,62.77108,1,3770.34879999992
58,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,64.45783,26.98795,0,2672.39649999986
59,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,100,74.09639,0,3021.73730000015
60,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,26.74699,18.91566,1,2212.20320000005
61,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,100,18.43373,1,7148.43599999993
62,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,50,28.79518,1,3578.49360000004
63,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,100,17.46988,0,4347.84050000011
64,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,38.43373,50,1,2247.77229999984
65,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,94.21687,62.04819,0,7007.60240000003
66,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,72.6506,7.71084,0,2864.23389999999
67,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,19.39759,1,2903.84050000011
68,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,50,0,1,4045.78209999995
69,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,74.21687,35.90361,1,4156.91229999997
70,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,67.83133,65.90361,0,6652.1068999999
71,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,9.63855,17.22892,0,5831.34690000006
72,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,87.59036,82.16867,0,2293.53759999998
73,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,60.36145,37.22892,0,2743.08690000005
74,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,37.71084,15.42169,1,3203.85920000001
75,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,0,0,1,9182.63039999962
76,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,50,41.3253,1,2104.29969999998
77,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,50,0,0,2131.32160000008
78,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,0,14.45783,1,1903.80879999994
79,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,100,60.84337,0,6188.72960000008
80,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,63.61446,0,0,3640.71039999987
81,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,100,85.54217,0,5203.13040000002
82,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,85.54217,40.48193,0,2179.14000000001
83,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,36.26506,50,1,5480.20129999961
84,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,100,68.19277,1,5872.96320000029
85,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,100,100,0,4690.91920000012
86,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,0,20.84337,1,3325.03840000008
87,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,23.85542,76.74699,1,5286.74879999983
88,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,50,20.96386,0,3840.7061000003
89,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,73.85542,9.63855,1,5353.71200000018
90,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,40.72289,33.49398,1,4753.66719999991
91,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,35.3012,8.6747,1,4681.03810000001
92,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,50,17.22892,1,4558.2853999997
93,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,30.84337,7.3494,1,3190.05200000014
94,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,100,84.45783,1,5010.79409999971
95,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,82.89157,10.60241,1,5642.87949999981
96,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,81.3253,61.3253,0,2857.40080000006
97,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,0,0,1,6035.00580000051
98,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,69.87952,0,1,5622.76240000001
99,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,0,0,1,4023.27200000058
100,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,80.12048,36.86747,0,4033.22820000013
