"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
39,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,100,13.9759,0,8902.05739999994
40,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,0,0,1,5477.1408
41,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,100,50,0,4001.79489999969
42,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,78.43373,50,0,5124.79789999995
43,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,27.71084,36.50602,1,10570.5039999999
44,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,50,32.89157,1,3466.74559999996
45,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,0,21.44578,1,2000.12960000022
46,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,50,11.20482,1,8525.58560000011
47,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,100,50,1,9710.21330000018
48,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,27.3494,50,1,4391.56269999995
49,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,61.44578,50,1,7925.65630000032
50,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,0,27.22892,1,6150.03839999996
51,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,100,27.83133,0,2791.93999999995
52,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,50,50,0,9083.75599999953
53,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,0,9.75904,1,4066.60980000015
54,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,0,41.92771,0,6008.19549999986
55,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,0,50,1,12592.3704
56,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,77.95181,20,1,4167.0213000002
57,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,100,50,0,12217.9171000002
58,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,100,62.04819,0,11758.2237
59,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,58.55422,50,1,11400.4216000004
60,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,97.3494,29.87952,0,6733.39599999972
61,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,91.20482,50,0,4967.11920000031
62,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,50,50,1,4892.38240000047
63,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,38.91566,50,0,12959.3130999998
64,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,36.38554,50,1,4282.22399999993
65,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,0,27.95181,1,8941.81330000039
66,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,0,35.90361,1,8500.4674999998
67,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,91.68675,0,0,7009.04770000012
68,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,17.10843,50,0,2276.05869999994
69,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,80.60241,61.56627,1,5283.23919999984
70,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,100,50,0,2683.41920000012
71,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,6.0241,37.3494,1,5932.74399999995
72,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,0,36.62651,1,5133.15970000019
73,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,11.20482,50,0,6309.30669999961
74,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,61.20482,50,0,6008.24689999979
75,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,55.90361,50,0,2593.17230000009
76,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,100,50,1,6016.45439999993
77,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,100,58.31325,0,9725.55329999957
78,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,17.10843,50,1,4266.69599999988
79,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,0,50,1,10583.9831999998
80,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,61.92771,50,0,5957.09360000014
81,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,100,64.93976,1,4666.7672
82,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,61.56627,0,0,5108.67489999952
83,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,0,38.43373,1,4491.53629999992
84,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,21.68675,50,0,6675.56000000053
85,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,81.20482,50,0,17150.1311999988
86,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,100,50,1,2502.53409999982
87,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,62.40964,50,1,3533.54640000069
88,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,54.09639,50,1,4530.73439999949
89,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,79.75904,50,0,2741.67229999928
90,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,0,30.24096,1,13610.7768000008
91,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,44.45783,1,6383.5110999993
92,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,100,50,0,3616.33099999978
93,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,58.43373,39.03614,1,1765.98319999967
94,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,50,15.06024,1,3200.47629999998
95,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,0,50,1,5058.47969999979
96,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,99.63855,11.08434,0,10160.2722999994
97,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,0,0,0,7250.54130000028
98,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,0,0,1,4358.46640000004
99,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,41.56627,46.14458,1,5528.85279999976
100,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,100,50,0,4900.36430000002
