"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
36,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,50,50,1,4828.64079999982
37,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,91.92771,73.85542,0,6201.35359999962
38,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,90.96386,84.81928,0,8908.54720000009
39,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,99.87952,50,0,7079.99199999974
40,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,19.63855,50.72289,0,5299.96750000009
41,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,89.75904,11.20482,0,5099.13149999996
42,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,87.71084,67.22892,0,7456.77280000021
43,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,16.14458,10,0,3742.27570000006
44,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,67.83133,39.75904,0,3634.24699999986
45,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,1.20482,21.68675,0,4802.33730000013
46,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,100,50,0,3978.95869999996
47,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,100,0,0,6777.16880000016
48,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,91.80723,32.04819,0,6234.8564999997
49,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,74.93976,50,0,7135.00479999976
50,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,91.3253,63.49398,0,3474.80320000008
51,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,78.43373,50,0,3119.90559999988
52,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,81.20482,38.79518,0,5759.52159999998
53,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,89.75904,75.3012,0,3296.27920000028
54,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,30.36145,28.07229,0,7354.82129999995
55,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,50,50,1,7417.62479999988
56,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,9.87952,7.71084,0,2132.92400000006
57,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,80.84337,26.86747,0,4532.35809999978
58,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,97.22892,0,0,7492.07279999927
59,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,78.19277,59.51807,0,2830.24510000029
60,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,50,50,1,3259.86480000021
61,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,67.3494,1.68675,1,3671.84110000031
62,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,93.61446,81.56627,0,2868.85149999976
63,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,64.09639,61.80723,1,3329.31520000019
64,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,21.92771,60.72289,0,3695.00880000007
65,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,0,50,0,4355.04900000023
66,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,41.68675,44.81928,0,9697.32990000048
67,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,86.62651,80.24096,0,4292.56400000013
68,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,82.53012,95.78313,0,3413.46130000032
69,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,6.74699,27.71084,0,7848.51710000006
70,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,98.19277,23.13253,1,5336.08319999999
71,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,70.48193,50,0,4399.23440000007
72,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,67.83133,31.08434,1,4244.6240000003
73,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,98.91566,79.87952,0,5625.24799999967
74,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,0.84337,1.3253,0,4205.05519999994
75,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,79.15663,50,0,4064.98000000045
76,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,8.31325,20.12048,1,5780.20720000006
77,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,3.9759,29.15663,0,3333.05760000006
78,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,0.60241,92.53012,0,6022.58719999972
79,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,78.07229,50,0,5318.1128
80,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,50,50,1,2850.52799999993
81,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,50,50,1,3433.34930000023
82,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,74.45783,14.09639,0,6931.92290000001
83,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,50,50,0,3182.80990000011
84,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,16.62651,35.90361,1,6735.17340000009
85,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,74.45783,26.0241,0,4505.80160000047
86,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,80.72289,73.01205,0,3255.72030000051
87,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,21.80723,50,1,4357.2631999997
88,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,23.13253,50,1,807.237599999877
89,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,83.49398,50,0,4723.88800000015
90,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,92.16867,3.49398,1,5534.12320000003
91,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,50,50,1,5457.05199999967
92,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,50,50,1,5267.75680000021
93,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,2.04819,11.20482,0,3817.06230000011
94,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,50,50,1,3891.71449999954
95,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,0.24096,0,0,4395.47360000003
96,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,66.14458,50,0,8135.18450000009
97,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,85.06024,2.04819,1,4856.41470000055
98,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,38.79518,68.31325,0,5836.42799999996
99,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,2.77108,0.48193,0,4736.91039999994
100,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,99.03614,50,0,5682.79279999971
