"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
67,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,50,19.03614,0,2091.85829999991
68,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,88.07229,60.12048,0,1599.98549999989
69,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,50,20.60241,1,3485.79680000001
70,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,64.6988,27.3494,0,3058.21930000006
71,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,50,16.14458,1,3258.55609999999
72,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,68.43373,50.36145,0,2641.17750000011
73,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,14.6988,0,0,1749.97279999993
74,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,85.42169,24.57831,0,1758.28330000007
75,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,50,38.91566,1,3958.35099999991
76,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,81.68675,26.86747,1,2866.56970000017
77,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,82.40964,10.12048,0,1864.99839999998
78,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,31.92771,33.01205,1,3341.65360000002
79,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,50,50,1,2808.2464
80,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,27.22892,50,0,3420.43280000019
81,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,73.61446,76.38554,0,8681.81609999988
82,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,74.21687,30,1,4191.67039999983
83,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,50,14.33735,0,2722.56009999983
84,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,61.80723,31.3253,0,1725.00219999993
85,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,50,17.71084,1,1058.26809999993
86,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,65.78313,70.96386,0,2583.34310000006
87,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,88.79518,33.25301,0,3925.13840000005
88,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,67.83133,50,1,5058.50240000041
89,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,50,50,1,1808.36239999993
90,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,66.74699,45.3012,0,1824.90340000001
91,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,69.87952,17.95181,0,2783.7910999998
92,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,78.91566,19.51807,0,3874.99600000016
93,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,68.43373,67.3494,0,3609.30559999973
94,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,64.81928,34.09639,0,2933.40080000018
95,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,72.28916,38.91566,1,4909.28399999975
96,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,75.3012,58.79518,0,3291.75679999997
97,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,13.85542,24.6988,0,4733.42080000002
98,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,28.43373,34.33735,0,1016.69119999994
99,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,78.79518,41.68675,0,2441.71999999991
100,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,80.12048,40.48193,1,3289.34960000002
