"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
66,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,78.07229,76.86747,0,8634.77279999992
67,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,76.26506,75.3012,0,2700.02959999978
68,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,100,95.54217,0,2499.78770000034
69,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,11.92771,11.44578,0,3465.07949999999
70,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,80.24096,76.98795,1,6391.83460000018
71,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,91.08434,69.75904,0,6682.26400000008
72,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,72.77108,22.16867,1,3583.34240000066
73,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,75.06024,75.06024,1,3066.93999999994
74,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,76.50602,34.57831,0,4058.33840000036
75,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,34.09639,50,1,4512.42430000007
76,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,21.08434,1,8700.15199999989
77,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,26.14458,27.95181,1,13058.9444999999
78,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,61.92771,27.95181,1,5307.57600000035
79,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,100,7.3494,1,5984.02320000029
80,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,78.43373,70.24096,0,4908.52640000021
81,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,23.9759,32.53012,1,5756.95949999977
82,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,9.03614,9.87952,0,2666.42939999991
83,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,73.85542,32.89157,0,2758.52240000037
84,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,85.18072,78.19277,1,9477.56160000014
85,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,32.89157,19.51807,0,3983.67599999986
86,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,78.19277,61.08434,0,3558.07759999996
87,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,100,72.04819,0,3967.73600000003
88,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,82.53012,27.46988,1,16804.3632000007
89,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,92.89157,71.20482,1,4141.75280000072
90,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,78.91566,64.09639,0,4142.62669999991
91,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,100,95.90361,0,3864.35470000026
92,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,90.72289,15.3012,0,21136.9008000002
93,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,86.74699,33.61446,0,6999.56240000017
94,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,100,61.92771,0,11228.6224000002
95,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,72.77108,25.66265,0,4110.89599999948
96,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,100,100,0,6430.57120000129
97,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,66.14458,50,0,7007.35119999969
98,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,61.08434,21.56627,0,7150.11199999996
99,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,71.44578,50,1,12915.8608000006
100,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,87.83133,83.61446,0,8938.95039999951
