"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
71,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,14.21687,31.80723,0,6274.00879999972
72,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,0,24.6988,1,9784.64720000012
73,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,30.12048,39.27711,1,4833.40640000056
74,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,84.09639,59.75904,0,4108.46640000073
75,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,21.80723,33.37349,1,13068.1296000003
76,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,100,100,0,8741.56880000001
77,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,64.09639,73.49398,1,9616.27999999887
78,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,0,59.51807,1,12717.8960000007
79,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,4.45783,20,1,5483.29039999959
80,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,73.85542,65.54217,0,7416.28559999937
81,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,100,79.39759,0,15014.5319999999
82,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,87.59036,77.59036,1,8691.67760000075
83,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,86.38554,72.28916,0,6975.37199999904
84,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,67.22892,32.40964,1,8125.71440000017
85,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,80,27.10843,0,9991.97439999902
86,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,58.31325,56.86747,1,10399.9511999988
87,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,10.36145,28.55422,0,5358.5344
88,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,64.93976,73.61446,0,7200.55760000041
89,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,71.20482,64.93976,1,7450.48640000075
90,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,91.20482,85.06024,0,6325.80399999977
91,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,23.13253,31.68675,1,7008.51440000069
92,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,87.95181,77.95181,0,8275.77839999972
93,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,0,40.12048,1,4058.37280000001
94,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,92.40964,26.74699,0,7225.54640000058
95,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,25.42169,38.6747,1,3876.58479999984
96,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,89.15663,72.77108,0,6699.98239999963
97,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,31.92771,32.16867,1,6100.30959999864
98,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,55.3012,52.28916,1,13951.6304000006
99,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,62.89157,74.21687,0,8050.24240000034
100,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,84.45783,29.87952,0,11783.1383999994
