"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
68,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,100,17.95181,0,2955.81359999976
69,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,37.46988,18.07229,0,2966.54500000016
70,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,79.27711,66.50602,0,1575.08560000005
71,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,0,15.3012,0,5999.33759999997
72,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,0,5.3012,0,3058.78499999992
73,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,100,50,0,2641.70240000001
74,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,43.61446,42.6506,1,1741.64800000004
75,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,38.19277,62.77108,0,1762.35099999991
76,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,86.74699,69.03614,0,1191.66099999996
77,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,39.03614,74.57831,0,3083.3033999998
78,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,61.68675,39.15663,0,3191.37280000001
79,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,90,67.59036,0,4291.56859999989
80,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,0.60241,36.14458,0,766.710399999866
81,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,67.83133,60.60241,0,2366.63359999989
82,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,100,59.39759,0,2575.1265999999
83,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,35.06024,32.53012,0,2024.90499999991
84,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,100,77.83133,0,2883.21220000012
85,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,70.36145,73.49398,0,1633.33059999999
86,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,100,67.83133,0,3890.24400000001
87,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,62.16867,87.10843,0,624.948799999954
88,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,100,81.68675,0,1441.43299999996
89,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,99.87952,78.55422,0,1349.93139999994
90,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,80.72289,58.55422,0,1916.57659999991
91,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,6.0241,32.53012,0,633.402599999972
92,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,100,91.56627,0,1183.35519999993
93,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,65.3012,41.08434,0,3741.62479999987
94,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,87.22892,71.20482,0,4233.55999999982
95,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,85.42169,69.51807,0,2325.18719999993
96,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,100,72.53012,0,2600.03999999992
97,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,95.18072,69.63855,0,3525.01279999991
98,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,78.31325,64.81928,0,2708.28600000008
99,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,58.91566,70.60241,0,1091.5294
100,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,89.63855,63.13253,0,3314.11859999999
