"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
30,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,50,50,0,6750.21120000008
31,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,21.80723,23.13253,0,8716.09519999992
32,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,50,50,0,6508.36319999973
33,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,77.83133,78.91566,0,7580.42479999986
34,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,84.57831,84.21687,0,11924.3791999998
35,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,100,0,1,7284.33439999976
36,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,79.63855,77.95181,0,4333.41679999995
37,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,24.6988,24.81928,0,4866.83359999984
38,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,50,50,0,7606.20559999964
39,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,50,50,1,7325.55439999997
40,175,"Should abortion be considered murder?","A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,25.06024,27.3494,0,7540.49280000018
41,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,50,50,0,7916.24079999991
42,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,72.28916,72.04819,0,11309.9256000002
43,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,67.3494,67.3494,0,9628.67280000053
44,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,50,50,0,6873.44319999975
45,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,63.49398,67.71084,0,9232.62960000034
46,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,15.90361,16.62651,0,14077.6560000011
47,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,37.10843,36.0241,1,9632.83999999985
48,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,70.96386,73.73494,0,4716.62959999975
49,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,67.59036,67.46988,0,5091.0007999998
50,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,65.90361,60.36145,0,6452.85760000011
51,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,63.37349,63.13253,0,8458.41919999977
52,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,36.26506,34.45783,0,8552.08079999942
53,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,68.43373,77.46988,1,7699.83040000033
54,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,91.44578,91.56627,0,10168.1640000003
55,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,69.75904,67.71084,0,7158.57999999984
56,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,63.85542,66.0241,0,7282.26239999966
57,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,35.18072,38.55422,0,7341.86399999983
58,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,3.37349,5.18072,0,2349.88160000008
59,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,50,50,1,3467.82559999975
60,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,50,50,0,4925.16800000007
61,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,87.3494,87.10843,0,11180.4447999994
62,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,60.84337,62.04819,1,6404.01279999968
63,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,14.09639,9.87952,0,7197.93839999975
64,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,26.50602,26.86747,0,9351.68640000013
65,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,50,0,15858.7416000003
66,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,78.19277,79.27711,0,10331.8944000008
67,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,63.37349,64.57831,1,10649.8639999998
68,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,50,100,0,7824.9464000006
69,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,36.14458,31.56627,0,4209.15679999988
70,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,79.27711,82.53012,0,7290.05040000006
71,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,61.68675,60.60241,1,4477.20559999976
72,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,50,50,0,3725.18319999986
73,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,63.25301,63.13253,1,8838.23680000065
74,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,87.22892,85.54217,0,7374.42880000012
75,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,18.6747,17.83133,0,7633.2999999997
76,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,74.45783,70,0,4349.94079999998
77,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,70,70.36145,1,7366.96160000004
78,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,16.50602,14.81928,0,10163.5120000006
79,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,75.66265,79.75904,0,7630.5840000005
80,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,35.66265,36.50602,0,8148.82160000014
81,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,33.13253,35.90361,0,6017.46240000031
82,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,50,50,0,8958.80080000067
83,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,50,50,0,5700.3567999989
84,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,65.54217,67.59036,1,5083.48480000021
85,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,50,0,0,4675.88800000004
86,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,83.25301,84.45783,0,10624.5255999991
87,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,71.20482,71.44578,0,7051.87999999989
88,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,50,50,0,5854.88639999996
89,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,76.26506,79.51807,0,6992.3703999999
90,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,80.72289,82.89157,0,2866.93519999995
91,184,"Should nuclear energy replace fossil fuels?","There is a concern in nuclear reactor safety and potential disaster to stakeholders",13,50,50,0,8775.45120000001
92,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,50,50,0,4652.25439999951
93,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,74.57831,75.90361,0,6349.93519999995
94,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,40.72289,44.57831,0,8549.84320000023
95,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,13.49398,14.57831,0,5908.31680000015
96,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,87.10843,85.78313,0,8191.14240000141
97,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,63.01205,63.13253,0,13150.7776000004
98,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,64.81928,65.66265,0,9113.65439999942
99,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,75.06024,75.3012,0,12294.4103999985
100,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,72.16867,68.79518,0,7365.86319999932
