"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
26,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,93.85542,69.15663,1,6041.91199999995
27,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,83.9759,79.75904,0,3754.64630000025
28,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,98.79518,89.51807,0,8183.16629999981
29,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,0,0,0,2841.83519999991
30,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,80.60241,12.16867,1,8657.5336000002
31,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,56.38554,47.10843,1,5500.80869999999
32,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,86.50602,15.54217,1,4583.4689000001
33,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,100,0,0,5908.72649999993
34,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,16.62651,21.56627,1,4066.95280000014
35,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,85.18072,76.50602,1,5433.26709999976
36,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,80.84337,11.08434,0,3042.05209999986
37,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,66.62651,39.03614,1,2850.28629999998
38,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,100,73.37349,0,5353.20240000001
39,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,100,87.22892,0,3592.11420000001
40,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,100,100,0,2682.96909999993
41,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,100,79.39759,0,4983.6184000001
42,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,44.6988,0,1,4525.18159999989
43,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,91.56627,22.40964,1,4259.25920000003
44,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,100,0,0,2825.35429999989
45,194,"Should religion be involved in politics?","Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army",15,100,100,0,7647.22409999988
46,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,98.19277,69.39759,0,4216.79830000014
47,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,88.43373,50,0,2933.4696999999
48,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,96.98795,50,0,1850.24869999994
49,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,62.28916,1.68675,0,5232.0959999999
50,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,69.39759,36.38554,1,3883.29990000004
51,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,31.80723,32.04819,1,4750.86159999989
52,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,22.6506,9.75904,1,4533.36489999987
53,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,6.38554,0.96386,1,7533.34549999988
54,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,100,50,1,5458.63690000004
55,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,25.42169,0,0,2425.00560000003
56,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,100,81.92771,0,5467.04160000017
57,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,44.09639,33.85542,1,4508.41610000003
58,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,10,38.79518,1,4941.64639999997
59,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,75.90361,31.56627,1,4906.91119999997
60,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,100,90.24096,0,2908.60329999978
61,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,81.20482,9.15663,0,3600.22720000014
62,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,100,88.31325,0,5870.70000000013
63,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,57.22892,20.72289,0,6471.24000000057
64,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,76.62651,71.56627,1,6209.14549999975
65,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,56.62651,53.85542,1,4083.78399999999
66,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,30.48193,6.50602,1,6812.61120000004
67,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,6.14458,0,1,5298.89269999985
68,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,100,50,1,6213.39980000013
69,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,18.6747,42.16867,0,6183.85439999949
70,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,73.9759,0,1,6624.7393999995
71,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,53.49398,6.26506,1,2933.26229999994
72,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,57.10843,32.28916,1,9247.01120000018
73,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,33.01205,5.18072,1,3575.43530000013
74,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,85.06024,0,1,5845.12800000003
75,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,87.95181,14.33735,1,6096.07600000047
76,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,23.49398,20,0,7758.34240000008
77,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,6.86747,12.28916,0,4392.70000000031
78,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,59.87952,20.72289,1,4700.03920000012
79,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,100,100,0,5822.85109999986
80,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,95.54217,39.03614,1,6302.90230000007
81,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,89.15663,74.93976,0,3100.16320000007
82,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,97.22892,76.98795,0,3009.72410000011
83,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,100,100,0,4925.11180000019
84,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,2.04819,15.90361,0,6248.80660000013
85,202,"Should the sale of genetically modified food be banned?","Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies",12,33.13253,4.81928,1,10267.2233000003
86,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,68.43373,53.85542,0,6381.42790000001
87,200,"Should the sale of genetically modified food be banned?","Genetically modified foods can be harmful to the environment and ecosystems",11,72.89157,10,0,2942.08719999983
88,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,100,98.07229,0,4398.15030000033
89,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,100,47.46988,0,2908.53829999978
90,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,39.75904,46.38554,1,12306.8816999998
91,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,26.74699,19.15663,0,3516.53269999951
92,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,1.92771,61.08434,1,5466.82879999979
93,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,99.03614,94.33735,0,5858.47679999936
94,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,90.12048,52.28916,1,6583.17110000004
95,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,3.85542,0,0,10099.9777000003
96,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,100,13.13253,1,7025.65600000031
97,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,3.25301,0,0,5875.11690000049
98,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,62.28916,52.89157,1,4116.88390000025
99,220,"Should the use of plastic be avoided?","The less plastic we use, the less plastic pollution there will be",12,100,80.60241,0,2391.93669999961
100,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,1.08434,0,1,3925.04169999971
