"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
19,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,73.49398,36.14458,0,17835.3671999999
20,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,61.20482,42.89157,0,8692.60319999984
21,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,56.26506,40.12048,0,16523.6511999997
22,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,83.85542,60,0,9802.44400000031
23,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,60.84337,52.6506,1,7885.85840000003
24,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,59.87952,58.07229,1,6391.85200000019
25,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,52.04819,60.48193,0,14960.0896000001
26,152,"Is modern technology a disadvantage to society?","Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,60.84337,38.79518,0,9691.88900000014
27,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,55.3012,32.28916,0,10111.1632000002
28,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,39.87952,40.72289,0,9186.66319999995
29,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,45.3012,39.87952,1,5706.76689999993
30,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,39.75904,29.75904,0,5983.42879999988
31,286,"Should we adapt to climate change rather than avert it?","Adapting to climate change would be faster than averting it",10,50,50,1,6309.67730000033
32,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,88.91566,34.45783,0,7628.80399999966
33,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,62.53012,42.04819,1,14894.1751999994
34,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,66.74699,38.31325,0,10841.2927999999
35,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,62.28916,43.25301,0,6878.85839999974
36,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,71.3253,41.08434,1,6375.06319999998
37,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,28.91566,1,5921.63199999963
38,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,50,50,1,5383.44720000029
39,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,50.36145,15.66265,0,7040.79359999998
40,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,76.0241,33.13253,0,7752.46479999995
41,212,"Is Eating Meat Wrong?","Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,56.38554,40.48193,0,5116.61969999969
42,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,66.38554,44.21687,0,9278.4584000007
43,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,29.87952,29.03614,1,8472.54720000003
44,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,75.54217,59.03614,0,11440.4112000002
45,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,35.66265,50.36145,1,9517.12449999969
46,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,73.85542,40.24096,0,8473.3024000004
47,156,"Is modern technology a disadvantage to society?","Many societies would not be possible without modern technology - especially large urbanized societies",14,100,54.81928,0,6733.39839999995
48,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,54.21687,33.37349,0,4600.13119999972
49,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,70.12048,50,0,5000.15600000008
50,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,59.87952,45.3012,0,6123.89759999956
51,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,72.77108,65.06024,0,13068.8659000014
52,232,"Will man-made climate change cause human extinction?","If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,44.93976,22.6506,1,6933.49279999966
53,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,10.96386,38.6747,0,6892.66400000034
54,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,26.38554,33.9759,0,6698.21519999986
55,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,11.44578,38.79518,1,4500.88719999977
56,54,"Do electronic devices help or hurt children's development?","Devices can benefit parents by offering them greater control over their children's development",13,56.74699,42.16867,1,8716.32109999983
57,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,79.51807,60.12048,0,2216.7536000004
58,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,60.96386,52.6506,0,8209.18319999904
59,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,86.50602,38.19277,1,7490.63760000036
60,138,"Should lottery be an integral component of democratic political systems?","Politicians elected via lottery would be better at their job",10,12.40964,40.84337,0,4708.47090000019
61,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,86.26506,59.15663,0,10550.2024
62,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,57.46988,44.33735,1,7128.0704000002
63,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,100,36.50602,0,2633.44559999986
64,213,"Is Eating Meat Wrong?","Vegetarian diets directly and indirectly contribute to better health outcomes for all humans",13,44.21687,43.61446,0,5602.78609999933
65,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,42.16867,43.85542,1,8001.23389999988
66,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,78.19277,37.59036,0,6000.24640000006
67,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,31.80723,44.09639,0,10259.1592000001
68,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,58.91566,33.25301,0,8033.08399999991
69,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,43.85542,43.9759,0,13251.7511999997
70,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,100,62.40964,0,8757.43360000011
71,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,37.83133,60.72289,1,10219.2856000002
72,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,62.89157,58.19277,0,8883.67119999975
73,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,24.45783,43.25301,0,15477.3255999999
74,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,56.74699,40.24096,1,15210.6244999992
75,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,50,50,1,9308.22560000059
76,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,84.57831,61.56627,0,8700.53840000078
77,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,78.91566,30.24096,0,7542.00479999976
78,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,39.27711,50,1,10081.9440000002
79,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,36.50602,12.16867,0,8833.63600000052
80,227,"Should the use of plastic be avoided?","As long as it is reusable, there is nothing wrong with plastic",12,42.40964,44.57831,0,11467.2400000001
81,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,79.63855,43.9759,0,13523.4080000002
82,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,66.26506,41.08434,0,10292.0575999999
83,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,57.83133,42.53012,1,9082.28719999979
84,199,"Should the sale of genetically modified food be banned?","Genetically modified food endangers the health of people who consume it",11,50,37.83133,0,12356.5160000001
85,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,62.28916,41.20482,0,9688.07679999853
86,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,66.38554,58.55422,0,12350.7232000022
87,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,53.13253,50,1,7683.07760000019
88,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,60.84337,55.06024,0,5876.57199999969
89,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,42.89157,38.91566,0,8323.31600000034
90,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,50,14.6988,1,6182.99600000028
91,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,53.61446,43.49398,0,12243.2551999986
92,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,43.61446,50,0,12302.6720000005
93,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,54.6988,15.54217,0,8208.68320000009
94,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,71.68675,12.6506,0,5779.09440000029
95,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,65.66265,57.46988,1,8724.33920000028
96,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,39.27711,41.3253,0,7433.18669999857
97,166,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","The ability for people to control their own reproduction is fundamental to achieving gender equality",15,50,40,1,7215.53599999985
98,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,80.60241,32.77108,0,8444.06369999959
99,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,64.09639,41.20482,0,10123.8289999997
100,221,"Should the use of plastic be avoided?","The less plastic we use, the less plastic we need to produce",12,94.57831,61.08434,0,8037.75390000014
