"Order","Index","Topic","Argument","Words","Agreement","Emotions","New","Fixation.Time"
19,121,"Is Science Akin To Religion?","Science and religion both need belief in something that you do not personally understand to function",16,6.62651,50,1,11950.9520000001
20,124,"Is Science Akin To Religion?","Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,100,50,0,5866.96979999985
21,242,"Will man-made climate change cause human extinction?","Man-made carbon emissions are likely to protect humans from another ice age",12,50,50,1,11767.5888000003
22,173,"Should abortion be considered murder?","Since death is the intention, such procedures should be considered murder",11,77.95181,0,0,10101.0527999999
23,229,"Will man-made climate change cause human extinction?","The effects of global warming directly threaten the land and environment that humans need to live",16,100,0,0,12065.1448000001
24,119,"Is Science Akin To Religion?","Science and religion both use personal experience as a means to understand existence",13,63.01205,50,1,9918.14859999996
25,112,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation is absorbed more by children's brains than by adult's brains",13,50,50,1,9340.01500000007
26,150,"Is modern technology a disadvantage to society?","Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,82.89157,50.48193,0,25536.3534000001
27,116,"Is radiation from cell phones and Wi-Fi harmful?","Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,50,50,1,6417.04560000001
28,49,"Did a divine being create the universe?","Science offers alternative explanations for the origin of the universe",10,60.84337,50,0,8343.4792
29,26,"Are Humans fundamentally different from other animals?","All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,36.98795,50,0,7874.91120000026
30,281,"Should there be no limit to freedom of speech?","One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,69.51807,40,0,6450.77520000061
31,155,"Is modern technology a disadvantage to society?","Technologically backwards countries have no power on the global stage",10,63.49398,35.90361,0,8900.16320000018
32,272,"Should there be no limit to freedom of speech?","Censorship leads to narrow mindedness by preventing sincere and open discussion",11,100,0,0,5263.71039999975
33,162,"Should some people feel obliged to change their lifestyle to combat global warming?","People living in privileged positions have a moral responsibility to change their lifestyles",13,67.59036,50,0,7400.6144000002
34,123,"Is Science Akin To Religion?","Science is highly dynamic and constantly evolving; religions are usually static and conservatory",13,72.89157,50,1,20708.9537999991
35,290,"Should we adapt to climate change rather than avert it?","If we decide to adapt to climate change, then we will lose the ability to avert it",17,100,37.10843,0,4916.74560000037
36,113,"Is radiation from cell phones and Wi-Fi harmful?","Cell phone radiation increases the permeability of the blood-brain barrier",10,50,50,1,7100.20960000018
37,288,"Should we adapt to climate change rather than avert it?","Humanity has a long history of successfully adapting to climate change",11,69.03614,50,0,5407.04159999942
38,247,"Should all drugs be legalised?","Using drugs can be an important and positive experience for individuals and communities",13,63.37349,42.77108,0,5819.82420000003
39,136,"Should lottery be an integral component of democratic political systems?","Politics would be more representative under a lottery system",9,59.39759,50,1,3233.39919999975
40,29,"Are Humans fundamentally different from other animals?","Genetics prove humans are fundamentally very similar to other species",10,58.55422,50,0,8680.65040000051
41,222,"Should the use of plastic be avoided?","Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,58.79518,50,1,18265.3103999995
42,149,"Is modern technology a disadvantage to society?","Relying too heavily on technology makes a society vulnerable",9,71.3253,42.6506,0,11605.1400000005
43,158,"Should some people feel obliged to change their lifestyle to combat global warming?","Politicians and political parties should be responsible for enacting the laws and regulations necessary to make changes at scale",19,100,50.36145,0,7091.70639999968
44,188,"Should religion be involved in politics?","The involvement of religion in politics is necessary to ensure laws and policies are ethical",15,4.6988,50,0,9300.96639999945
45,130,"Is social media helping or harming human relationships?","Social media has made it easier to communicate, improving the quality of communication",13,44.57831,37.22892,0,3983.08239999972
46,190,"Should religion be involved in politics?","Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,33.73494,40.60241,0,5366.75840000028
47,216,"Is Eating Meat Wrong?","The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate",20,9.15663,27.10843,0,4716.98240000045
48,198,"Should Sex Work Be Legal?","The legalisation of sex work increases its prevalence, resulting in more harm",12,90.72289,9.51807,0,4666.76640000008
49,132,"Is social media helping or harming human relationships?","Social media allows users to connect with more people",9,98.31325,50,0,4564.25679999974
50,24,"Are Humans fundamentally different from other animals?","Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness",16,100,50,0,8174.70480000018
51,230,"Will man-made climate change cause human extinction?","Animal species have already started to become extinct. Human extinction is likely to follow",14,77.10843,16.14458,0,12561.507200001
52,62,"Do electronic devices help or hurt children's development?","Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative",17,100,0,0,11374.7352000004
53,115,"Is radiation from cell phones and Wi-Fi harmful?","The effects of cell phones and Wi-Fi are minimal at best",11,50,50,1,5376.78879999951
54,164,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies",21,66.26506,33.49398,0,6774.98479999998
55,204,"Should the sale of genetically modified food be banned?","GMOs are more cost effective than unmodified foods, bringing many benefits",11,50,0,1,6846.29119999963
56,60,"Do electronic devices help or hurt children's development?","Devices can negatively affect children's social and psychological development",9,71.92771,19.63855,0,6161.28159999987
57,236,"Will man-made climate change cause human extinction?","Climate Change is slow. We can adapt within that timeframe",10,8.07229,0,0,3616.62319999992
58,245,"Should all drugs be legalised?","The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped",17,60.24096,47.10843,0,9156.03840000008
59,217,"Is Eating Meat Wrong?","Consuming meat is an important part of many cultures and religions",11,70.96386,37.95181,0,2058.14300000004
60,195,"Should Sex Work Be Legal?","The government has no right to outlaw an interaction between consenting adults",12,9.39759,5.54217,0,9165.468
61,143,"Should lottery be an integral component of democratic political systems?","Being appointed to a position of power by lottery would leave many people overwhelmed and unprepared",16,75.78313,42.77108,1,5300.00939999952
62,56,"Do electronic devices help or hurt children's development?","Electronic devices help differently abled children read and write like other kids",12,66.50602,79.03614,0,7508.88320000027
63,219,"Is Eating Meat Wrong?","Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,0,9.51807,0,12474.4144000004
64,134,"Is social media helping or harming human relationships?","Social media is shown to induce depression in individuals",9,100,1.80723,0,3091.81279999984
65,47,"Did a divine being create the universe?","Many complex phenomena and interactions in the universe indicate the work of a creator",14,50,50,1,6085.81599999952
66,31,"Is Darwinian Evolution Philosophy or Science?","No single example of evolution has ever been documented",9,50,50,1,7598.47279999987
67,180,"Should animal testing be banned?","Animal testing is an effective method of testing products",9,7.71084,0.48193,0,8166.84479999996
68,246,"Should all drugs be legalised?","If drugs were legalised, the drug trade would be less able to fuel serious crime",15,61.44578,44.93976,0,16318.8927999994
69,37,"Is Darwinian Evolution Philosophy or Science?","Darwin's theory has logical flaws and is therefore hardly in the realm of science",14,50,50,1,4725.17359999975
70,228,"Should the use of plastic be avoided?","Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to",16,50,50,1,9142.69440000027
71,237,"Will man-made climate change cause human extinction?","Evidences and statistics suggest that actions taken by us are enough to deal with major climate change",17,72.04819,59.51807,0,12022.9848000004
72,203,"Should the sale of genetically modified food be banned?","A universal ban is not the right approach to addressing any potential problems with genetically modified foods",17,14.33735,37.95181,1,4833.79919999989
73,287,"Should we adapt to climate change rather than avert it?","It is impossible to stop climate change and its impacts",10,57.46988,0,0,3008.30720000004
74,280,"Should there be no limit to freedom of speech?","Unlimited freedom of speech can be used to spread hateful and/or harmful ideologies",13,83.9759,28.07229,0,4908.50720000046
75,59,"Do electronic devices help or hurt children's development?","Using devices in school can negatively affect children's grades",9,55.66265,50,0,4119.03280000028
76,140,"Should lottery be an integral component of democratic political systems?","There would be less corruption as every time the lottery happens, all the corruption would leave",16,30,14.6988,1,21057.3160000006
77,196,"Should Sex Work Be Legal?","It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,6.0241,6.98795,0,6817.17519999971
78,153,"Is modern technology a disadvantage to society?","Our society is changing at a pace that must be matched by technological development to prevent disaster",17,69.39759,61.20482,1,4375.55579999974
79,50,"Did a divine being create the universe?","Observations have dwindled for God's creative power as humanity has advanced",11,50,50,1,18085.6794000006
80,249,"Should all drugs be legalised?","Drugs should remain banned because they are detrimental to the health of those who use them",16,53.73494,50,0,14102.0223999997
81,193,"Should religion be involved in politics?","Involving religion in politics is antithetical to the principles of a secular democratic society",14,50,50,1,6900.28160000127
82,107,"Is it ethically wrong to watch pornography?","Watching pornography contributes to human rights abuses, including gender inequality",10,71.92771,50,0,10723.3903999995
83,151,"Is modern technology a disadvantage to society?","We are unable to enjoy the present moments in our life due to technology",14,65.78313,39.63855,0,10062.3688000008
84,214,"Is Eating Meat Wrong?","Ending the production of meat will be necessary in order to meet the growing food needs of the world's population",20,94.33735,78.19277,0,6656.77599999938
85,177,"Should animal testing be banned?","There are preferable alternatives to animal testing that are more accurate and humane",13,96.98795,86.0241,0,2766.80079999892
86,157,"Is modern technology a disadvantage to society?","Technology has forever changed day-to-day life for the better",9,85.54217,71.20482,0,3190.55759999971
87,176,"Should abortion be considered murder?","Equating abortion with murder would cause women to use unsafe methods and put their lives at risk",17,81.08434,0,0,4550.03520000051
88,126,"Is Science Akin To Religion?","Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,50,50,1,9765.05839999952
89,128,"Is Science Akin To Religion?","There exist many kinds of different religions, some are akin to science, and some are not",16,50,50,1,8123.9711999998
90,23,"Are Humans fundamentally different from other animals?","Humans have a sense of self-awareness and individual identity",9,100,50,0,6667.21680000005
91,289,"Should we adapt to climate change rather than avert it?","Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,100,79.39759,0,8127.68079999811
92,159,"Should some people feel obliged to change their lifestyle to combat global warming?","Changes to individual lifestyles do not make a difference",9,30.36145,50,0,6071.77919999953
93,181,"Should nuclear energy replace fossil fuels?","Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency",17,71.68675,42.04819,0,9150.90559999971
94,167,"Pro-Life vs Pro-Choice: Should Abortion be Legal?","If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,93.73494,0,0,9099.96319999988
95,117,"Is Science Akin To Religion?","Science and religion are similar in that both have been used to explain the origin of man",17,63.25301,50,1,8169.54640000034
96,101,"Is it ethically wrong to watch pornography?","Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,66.86747,50,0,6016.831
97,276,"Should there be no limit to freedom of speech?","Isolated speech has zero capacity to inflict physical harm",9,50,50,1,8501.97120000026
98,21,"Are Humans fundamentally different from other animals?","Humans are intellectually superior to other beings on Earth",9,50,100,0,3608.4271999998
99,233,"Will man-made climate change cause human extinction?","Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,50,50,1,10459.3655999992
100,161,"Should some people feel obliged to change their lifestyle to combat global warming?","People in today's society should change their lifestyles because the quality of life of future generations is equally important",19,100,78.43373,0,4457.69840000034
