Order,Index,Topic,Argument,Words,Agreement,Emotions,New
22,113,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation increases the permeability of the blood-brain barrier,10,50.0,40.96386,1
23,107,Is it ethically wrong to watch pornography?,"Watching pornography contributes to human rights abuses, including gender inequality",10,33.25301,16.62651,1
24,246,Should all drugs be legalised?,"If drugs were legalised, the drug trade would be less able to fuel serious crime",15,59.87952,44.09639,0
25,150,Is modern technology a disadvantage to society?,"Technology allows individuals to own or control property at a distance, lessening that individual's direct responsibility for the property",19,61.80723,44.21687,0
26,140,Should lottery be an integral component of democratic political systems?,"There would be less corruption as every time the lottery happens, all the corruption would leave",16,24.33735,32.53012,1
27,117,Is Science Akin To Religion?,Science and religion are similar in that both have been used to explain the origin of man,17,75.3012,56.26506,0
28,155,Is modern technology a disadvantage to society?,Technologically backwards countries have no power on the global stage,10,55.3012,38.79518,1
29,200,Should the sale of genetically modified food be banned?,Genetically modified foods can be harmful to the environment and ecosystems,11,59.39759,33.49398,0
30,149,Is modern technology a disadvantage to society?,Relying too heavily on technology makes a society vulnerable,9,55.66265,32.28916,0
31,228,Should the use of plastic be avoided?,Plastic may just be replaced with something less environmentally sound. So it wouldn't make sense to,16,57.3494,59.87952,1
32,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,54.09639,51.80723,0
33,188,Should religion be involved in politics?,The involvement of religion in politics is necessary to ensure laws and policies are ethical,15,8.55422,13.9759,0
34,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,92.77108,70.36145,0
35,24,Are Humans fundamentally different from other animals?,Humans have Human Consciousness which is ontologically and fundamentally different than any other form of consciousness,16,80.12048,78.31325,0
36,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,53.13253,29.63855,0
37,212,Is Eating Meat Wrong?,"Eating meat, in the majority of cases, involves the cruel and immoral treatment of animals",15,55.78313,6.86747,0
38,164,Pro-Life vs Pro-Choice: Should Abortion be Legal?,People have a right to bodily autonomy and should ultimately be able to make choices about what happens to their bodies,21,97.95181,32.28916,0
39,229,Will man-made climate change cause human extinction?,The effects of global warming directly threaten the land and environment that humans need to live,16,73.9759,33.13253,0
40,180,Should animal testing be banned?,Animal testing is an effective method of testing products,9,50.0,28.43373,1
41,204,Should the sale of genetically modified food be banned?,"GMOs are more cost effective than unmodified foods, bringing many benefits",11,58.07229,58.31325,0
42,152,Is modern technology a disadvantage to society?,"Modern Technology is outpacing our ability to comprehend, write and approve any effective policy that can protect us from technological harm",21,52.77108,31.92771,1
43,219,Is Eating Meat Wrong?,"Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,53.9759,50.0,1
44,116,Is radiation from cell phones and Wi-Fi harmful?,"Cell phones and Wi-Fi emit non-ionising radiation, which is not harmful in small doses",14,53.37349,44.81928,0
45,162,Should some people feel obliged to change their lifestyle to combat global warming?,People living in privileged positions have a moral responsibility to change their lifestyles,13,50.0,45.90361,0
46,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,45.3012,44.81928,1
47,62,Do electronic devices help or hurt children's development?,Boredom sparks creativity but with a smartphone children are never bored and don't learn to be creative,17,59.03614,32.16867,0
48,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,72.89157,42.04819,0
49,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,76.38554,68.43373,0
50,49,Did a divine being create the universe?,Science offers alternative explanations for the origin of the universe,10,95.06024,94.57831,1
51,21,Are Humans fundamentally different from other animals?,Humans are intellectually superior to other beings on Earth,9,61.56627,63.37349,1
52,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,91.20482,74.33735,0
53,37,Is Darwinian Evolution Philosophy or Science?,Darwin's theory has logical flaws and is therefore hardly in the realm of science,14,44.57831,41.92771,1
54,177,Should animal testing be banned?,There are preferable alternatives to animal testing that are more accurate and humane,13,53.49398,60.84337,1
55,59,Do electronic devices help or hurt children's development?,Using devices in school can negatively affect children's grades,9,17.46988,21.80723,1
56,136,Should lottery be an integral component of democratic political systems?,Politics would be more representative under a lottery system,9,14.21687,28.55422,1
57,124,Is Science Akin To Religion?,"Unlike religion, science is based on evidence and experimentation, which is a more reliable methodology for attaining truth",18,98.55422,90.84337,0
58,112,Is radiation from cell phones and Wi-Fi harmful?,Cell phone radiation is absorbed more by children's brains than by adult's brains,13,50.0,34.33735,1
59,156,Is modern technology a disadvantage to society?,Many societies would not be possible without modern technology - especially large urbanized societies,14,90.24096,62.53012,1
60,236,Will man-made climate change cause human extinction?,Climate Change is slow. We can adapt within that timeframe,10,37.22892,22.16867,1
61,56,Do electronic devices help or hurt children's development?,Electronic devices help differently abled children read and write like other kids,12,85.18072,77.71084,1
62,232,Will man-made climate change cause human extinction?,"If tipping points are reached, the collapse of ecosystems can lead to the extinction of the human race",18,59.15663,13.85542,1
63,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,34.33735,14.6988,1
64,115,Is radiation from cell phones and Wi-Fi harmful?,The effects of cell phones and Wi-Fi are minimal at best,11,43.73494,31.44578,1
65,175,Should abortion be considered murder?,"A fetus or embryo is not a person; therefore, abortion should not be considered murder",15,96.38554,38.31325,0
66,233,Will man-made climate change cause human extinction?,"Human evolution is slower than the rate of climate change, making it difficult for humans to adapt to climate change",20,71.3253,19.75904,1
67,214,Is Eating Meat Wrong?,Ending the production of meat will be necessary in order to meet the growing food needs of the world's population,20,39.15663,42.04819,1
68,153,Is modern technology a disadvantage to society?,Our society is changing at a pace that must be matched by technological development to prevent disaster,17,80.96386,30.84337,1
69,151,Is modern technology a disadvantage to society?,We are unable to enjoy the present moments in our life due to technology,14,45.42169,43.61446,0
70,249,Should all drugs be legalised?,Drugs should remain banned because they are detrimental to the health of those who use them,16,57.71084,42.28916,0
71,31,Is Darwinian Evolution Philosophy or Science?,No single example of evolution has ever been documented,9,7.83133,18.6747,1
72,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,53.61446,27.95181,0
73,130,Is social media helping or harming human relationships?,"Social media has made it easier to communicate, improving the quality of communication",13,96.0241,96.0241,0
74,222,Should the use of plastic be avoided?,"Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,45.78313,31.68675,1
75,272,Should there be no limit to freedom of speech?,Censorship leads to narrow mindedness by preventing sincere and open discussion,11,72.89157,40.84337,0
76,237,Will man-made climate change cause human extinction?,Evidences and statistics suggest that actions taken by us are enough to deal with major climate change,17,17.59036,20.72289,1
77,202,Should the sale of genetically modified food be banned?,Genetically modified crops can work towards mitigating world hunger and nutritional deficiencies,12,65.66265,58.6747,1
78,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,44.09639,50.0,0
79,242,Will man-made climate change cause human extinction?,Man-made carbon emissions are likely to protect humans from another ice age,12,29.15663,34.57831,1
80,54,Do electronic devices help or hurt children's development?,Devices can benefit parents by offering them greater control over their children's development,13,60.60241,41.20482,1
81,289,Should we adapt to climate change rather than avert it?,"Adaptation is a short-term solution, whereas averting climate change is a long-term solution",13,35.54217,36.50602,1
82,286,Should we adapt to climate change rather than avert it?,Adapting to climate change would be faster than averting it,10,49.15663,50.0,1
83,128,Is Science Akin To Religion?,"There exist many kinds of different religions, some are akin to science, and some are not",16,82.89157,80.36145,0
84,247,Should all drugs be legalised?,Using drugs can be an important and positive experience for individuals and communities,13,56.98795,50.60241,0
85,194,Should religion be involved in politics?,Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army,15,93.73494,67.10843,0
86,60,Do electronic devices help or hurt children's development?,Devices can negatively affect children's social and psychological development,9,58.55422,38.31325,1
87,230,Will man-made climate change cause human extinction?,Animal species have already started to become extinct. Human extinction is likely to follow,14,44.21687,11.44578,1
88,190,Should religion be involved in politics?,"Almost all laws are based on moral beliefs, therefore it is appropriate for religious persons to be involved in politics",20,40.24096,42.53012,0
89,176,Should abortion be considered murder?,Equating abortion with murder would cause women to use unsafe methods and put their lives at risk,17,100.0,35.42169,0
90,119,Is Science Akin To Religion?,Science and religion both use personal experience as a means to understand existence,13,45.3012,46.50602,1
91,181,Should nuclear energy replace fossil fuels?,Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency,17,100.0,95.42169,0
92,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,84.33735,70.96386,1
93,161,Should some people feel obliged to change their lifestyle to combat global warming?,People in today's society should change their lifestyles because the quality of life of future generations is equally important,19,69.51807,38.43373,0
94,288,Should we adapt to climate change rather than avert it?,Humanity has a long history of successfully adapting to climate change,11,52.16867,50.0,1
95,101,Is it ethically wrong to watch pornography?,"Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,51.80723,50.0,1
96,220,Should the use of plastic be avoided?,"The less plastic we use, the less plastic pollution there will be",12,52.89157,43.13253,1
97,227,Should the use of plastic be avoided?,"As long as it is reusable, there is nothing wrong with plastic",12,57.59036,39.39759,0
98,196,Should Sex Work Be Legal?,"It is impossible to eradicate sex work as a profession. Therefore, it would be better to legalise it",18,57.83133,43.85542,0
99,132,Is social media helping or harming human relationships?,Social media allows users to connect with more people,9,95.06024,94.45783,0
100,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,58.55422,42.04819,1
