Order,Index,Topic,Argument,Words,Agreement,Emotions,New
61,199,Should the sale of genetically modified food be banned?,Genetically modified food endangers the health of people who consume it,11,50.0,50.0,1
62,166,Pro-Life vs Pro-Choice: Should Abortion be Legal?,The ability for people to control their own reproduction is fundamental to achieving gender equality,15,100.0,87.83133,0
63,50,Did a divine being create the universe?,Observations have dwindled for God's creative power as humanity has advanced,11,50.0,50.0,1
64,60,Do electronic devices help or hurt children's development?,Devices can negatively affect children's social and psychological development,9,78.91566,25.06024,0
65,181,Should nuclear energy replace fossil fuels?,Nuclear energy holds much more potential than fossil fuels in evolving through technological breakthroughs and increased efficiency,17,87.46988,7.3494,0
66,216,Is Eating Meat Wrong?,The taste of meat is delicious and brings many people pleasure in a manner that vegetarian food cannot fully imitate,20,50.0,50.0,0
67,49,Did a divine being create the universe?,Science offers alternative explanations for the origin of the universe,10,95.90361,50.0,0
68,221,Should the use of plastic be avoided?,"The less plastic we use, the less plastic we need to produce",12,100.0,88.79518,0
69,126,Is Science Akin To Religion?,"Surveying definitions of religion shows a focus on divinity and spirituality, which are not present in Western science at all",20,70.12048,57.95181,0
70,121,Is Science Akin To Religion?,Science and religion both need belief in something that you do not personally understand to function,16,67.46988,50.0,0
71,167,Pro-Life vs Pro-Choice: Should Abortion be Legal?,"If people have the right to choose, they could make biased choices regarding which foetuses to abort",17,50.24096,50.0,1
72,222,Should the use of plastic be avoided?,"Plastics are exported and, therefore, less plastic reduces emissions that result from transportation",13,30.12048,50.0,1
73,184,Should nuclear energy replace fossil fuels?,There is a concern in nuclear reactor safety and potential disaster to stakeholders,13,94.93976,11.80723,0
74,194,Should religion be involved in politics?,Politics and religion should be put aside. Three aspects of life should NOT co-exist: religion-state-army,15,85.3012,84.6988,0
75,290,Should we adapt to climate change rather than avert it?,"If we decide to adapt to climate change, then we will lose the ability to avert it",17,49.63855,50.0,1
76,101,Is it ethically wrong to watch pornography?,"Masturbation is natural and beneficial, and porn is a useful masturbation aid",12,60.48193,50.0,1
77,161,Should some people feel obliged to change their lifestyle to combat global warming?,People in today's society should change their lifestyles because the quality of life of future generations is equally important,19,62.6506,50.0,1
78,119,Is Science Akin To Religion?,Science and religion both use personal experience as a means to understand existence,13,74.93976,50.0,0
79,237,Will man-made climate change cause human extinction?,Evidences and statistics suggest that actions taken by us are enough to deal with major climate change,17,80.72289,20.84337,0
80,276,Should there be no limit to freedom of speech?,Isolated speech has zero capacity to inflict physical harm,9,50.0,50.0,1
81,198,Should Sex Work Be Legal?,"The legalisation of sex work increases its prevalence, resulting in more harm",12,95.3012,28.91566,1
82,26,Are Humans fundamentally different from other animals?,"All animals are fundamentally different from each other, and there's nothing unique about humans that separate them from animals",19,39.03614,50.0,0
83,203,Should the sale of genetically modified food be banned?,A universal ban is not the right approach to addressing any potential problems with genetically modified foods,17,50.0,50.0,1
84,159,Should some people feel obliged to change their lifestyle to combat global warming?,Changes to individual lifestyles do not make a difference,9,41.08434,50.0,1
85,157,Is modern technology a disadvantage to society?,Technology has forever changed day-to-day life for the better,9,80.60241,81.92771,0
86,195,Should Sex Work Be Legal?,The government has no right to outlaw an interaction between consenting adults,12,50.0,50.0,1
87,286,Should we adapt to climate change rather than avert it?,Adapting to climate change would be faster than averting it,10,72.6506,57.71084,1
88,200,Should the sale of genetically modified food be banned?,Genetically modified foods can be harmful to the environment and ecosystems,11,50.0,50.0,1
89,193,Should religion be involved in politics?,Involving religion in politics is antithetical to the principles of a secular democratic society,14,19.75904,17.83133,1
90,245,Should all drugs be legalised?,The enforcement of the criminalisation of drugs has harmed communities around the world and should be stopped,17,75.3012,50.0,1
91,287,Should we adapt to climate change rather than avert it?,It is impossible to stop climate change and its impacts,10,40.36145,62.16867,0
92,219,Is Eating Meat Wrong?,"Eating meat is a key element of human nature, evolution, and physiology/biology and thus its consumption is inherent to humankind",20,54.45783,55.42169,1
93,249,Should all drugs be legalised?,Drugs should remain banned because they are detrimental to the health of those who use them,16,100.0,71.56627,0
94,153,Is modern technology a disadvantage to society?,Our society is changing at a pace that must be matched by technological development to prevent disaster,17,74.45783,73.73494,1
95,37,Is Darwinian Evolution Philosophy or Science?,Darwin's theory has logical flaws and is therefore hardly in the realm of science,14,76.0241,50.0,0
96,107,Is it ethically wrong to watch pornography?,"Watching pornography contributes to human rights abuses, including gender inequality",10,50.0,50.0,1
97,281,Should there be no limit to freedom of speech?,"One person's freedom ends where another's begins: offensive, threatening speech should be illegal",13,71.3253,50.0,0
98,138,Should lottery be an integral component of democratic political systems?,Politicians elected via lottery would be better at their job,10,1.68675,1.68675,1
99,236,Will man-made climate change cause human extinction?,Climate Change is slow. We can adapt within that timeframe,10,50.0,50.0,0
100,214,Is Eating Meat Wrong?,Ending the production of meat will be necessary in order to meet the growing food needs of the world's population,20,12.53012,13.61446,0
